num_samples,rmse,nnrmse,r2,mape
5,0.13903985964929344,87.20953389901194,-2.0513868409323637,453.3797289486033
6,0.027108986973429814,23.98054087840713,0.88400341452474,123.97878875609504
7,0.01163719776802517,4.25414483422291,0.9786245405889816,19.632028296842734
8,0.009437892392999048,4.26824409815579,0.9859405390332971,22.971358046644063
9,0.00851724206191911,4.705065225325531,0.9885497067893075,28.785711831820088
10,0.008632123885120224,3.684987118561467,0.9882387371322808,19.892809452504085
11,0.006333743405820687,2.617459690356755,0.99366801965841,13.439757660463636
12,0.007355602896387704,3.5585255625824725,0.991460052951913,20.23914501215677
13,0.004090382725359359,3.0195767064084187,0.997359133066536,18.660188578332242
13,0.0040903818320069145,3.0195743256594407,0.9973591342200832,18.660174291950867
14,0.004647066791974951,3.8413563062385787,0.9965913967260768,23.20605376991746
15,0.004409170884603182,2.772691047260794,0.9969314550501732,16.687751388352204
16,0.0040678774075430186,1.5582728352316102,0.9973881132631093,7.150234732818464
17,0.0040486101310605645,1.5455288475632967,0.9974127967825871,7.06686826625516
18,0.003904412208063297,1.5006939011027707,0.9975938098112082,7.149967839188092
19,0.0034729611885650014,1.3745307505661688,0.9980962124275751,6.4317785924126305
20,0.0033046671867572167,1.1579430283788907,0.9982762507747948,4.987929037290056
21,0.0032873148083124235,1.156921635128832,0.9982943056150758,5.017890585984981
22,0.0032395194058916113,1.1485223567962113,0.9983435444004997,4.923412826719199
23,0.003194030037170922,1.1176190662321706,0.9983897377208767,4.771870266306159
24,0.003161956815386236,1.1061840496106692,0.9984219146212003,4.773933303491388
25,0.0037201604164698483,1.4260206629705046,0.9978155507349988,7.309635217309171
26,0.003655158932430305,1.3947889527244934,0.9978912205599866,6.99995314702504
27,0.00290599770709247,1.0703147899724361,0.9986670644155755,4.792397429252519
28,0.0023692515969299032,1.2404558346375718,0.9991139851689614,7.060300724241139
29,0.0023273252906368174,1.2624809357915237,0.9991450655737862,7.3471896496794535
30,0.0023524825051531584,1.2814192855763518,0.9991264828574639,7.4653665981416815
31,0.002260267421232906,0.906099239931304,0.9991936227286985,4.360330632505975
32,0.0023745751714645755,1.0002391149380292,0.9991099990451142,4.8800804375803475
33,0.0021682186106098122,0.8553756132122428,0.9992579643630152,3.980696042426695
33,0.0021682184492728697,0.8553754839808204,0.9992579644734447,3.980695288765778
33,0.002168218588002458,0.8553757582252159,0.9992579643784891,3.980697976279189
34,0.002256273240486825,0.8826720197680926,0.9991964701535156,4.115512047390176
35,0.002254763344844736,0.8605731049304317,0.9991975452363028,3.910157150346314
36,0.002238348675236976,0.8576607645310059,0.999209186443514,3.9013265368828347
37,0.0023577688832972796,1.140303699713355,0.9991225526005568,5.268903094545094
38,0.0023588351828399286,1.1403101234602424,0.9991217587709881,5.271102817269256
39,0.0022858406632975613,1.1704262704065573,0.9991752723862217,5.299417779438999
40,0.0022962241237747946,1.1862385487448426,0.9991677626969555,5.337854237643853
41,0.0022703653349834293,1.1284993375326824,0.9991864015324959,5.173204708098324
42,0.0022091649345943477,1.043208767411126,0.9992296733728937,4.9017627811225495
43,0.0022050256937095718,1.0395149655896672,0.9992325573407331,4.899726216930652
44,0.0021968604726284938,1.0316516335907404,0.9992382305053186,4.856242552441209
45,0.002197710496233816,1.1245424148358145,0.999237640893614,5.1309875801912765
46,0.002142215702854027,1.1030484603465438,0.9992756557374436,4.938274148075618
47,0.0021323434738503106,0.9517730919497734,0.9992823165188685,4.441318285304237
48,0.002128556171132179,0.9660011366513847,0.9992848636420752,4.446199397884938
49,0.00212878887782437,0.965729653592436,0.9992847072674251,4.445842544585677
50,0.002118834233444733,0.9836607510772529,0.9992913813312044,4.4808293381282205
51,0.002123460467598054,0.9962454227015487,0.9992882835761621,4.527243374518344
52,0.0021238047477386683,0.9947785726307735,0.999288052773943,4.523967496942086
53,0.002097931401752361,1.0017574250323922,0.9993052937683468,4.565932371045197
54,0.002099610952440103,0.9655704265659214,0.9993041809947059,4.4706030339414315
55,0.002100322334882174,0.9589688775684663,0.9993037094051682,4.464747739090261
56,0.0020371346797279015,0.9816336434875971,0.9993449746438722,4.613885038682947
57,0.002036551906791909,0.9813792659962256,0.9993453493627869,4.610639580433521
58,0.0020709579063623706,1.1424115402673847,0.999323042863601,4.891436390233276
59,0.002075825348761763,1.149583876496834,0.9993198569735433,4.933789280846113
60,0.0020349432815373416,1.1141451134451783,0.999346383141145,4.934634644010282
61,0.002039537724001155,1.1308775186817484,0.9993434283707272,5.017977853104016
62,0.0019133342591609263,1.0592312253984961,0.9994221696843142,4.737745355049093
63,0.0019195537369110433,1.0717368936681928,0.9994184069922744,4.797938548074903
64,0.0019281977293785508,1.1350366073680649,0.9994131572253817,5.064935675058624
65,0.0020126052510493716,1.351364676324228,0.9993606541794502,6.468838712027688
66,0.0020351139719928454,1.4154780148420587,0.999346273486159,6.847053566383041
67,0.0020428990002605953,1.4762117343463979,0.9993412624512946,7.52401575699275
68,0.002063543335333373,1.507374393446551,0.9993278815534351,7.687482166546113
69,0.002076149793379051,1.525638032852945,0.9993196443487298,7.79751166115817
70,0.00210392324445505,1.5585644352673942,0.9993013198397795,7.975453741076334
71,0.0019474319133546906,1.269495173857916,0.9994013910677513,6.332536280852069
