num_samples,rmse,nnrmse,r2,mape
5,172420.6291200137,5585.422977939865,-2.1047228847809842,712.0520455078546
6,44148.36225080153,1525.8867274058146,0.7964488375637295,239.232836061888
7,34942.6151911136,1779.862803650807,0.8724867828469326,210.94815162740375
17,20297.210078573327,1306.287677175805,0.9569753758110117,92.9433246205831
27,10741.164104768306,577.77061217245,0.9879511084404315,92.8945851866185
37,9634.649805934116,581.1795195159164,0.9903057043656985,102.34135575338779
47,9477.530360132843,998.7008511048921,0.9906193105088608,151.11198523682927
57,8712.726873212374,915.6539947994362,0.9920722017043937,141.07456145991642
67,8236.262359464026,741.444590750876,0.9929155728853115,122.32244804557817
77,7799.796976966542,721.9870816975653,0.993646529921036,124.67059069031323
87,7985.084933582129,712.7524338087969,0.9933410849907873,122.50874459334857
97,7711.4832320519345,793.1821529161568,0.9937895906180647,130.65034498173313
107,7489.337899354484,724.2669395136858,0.9941422444715843,113.4903903709001
117,7445.857134600718,734.2921479258889,0.9942100636406395,116.10404343503704
127,6701.100807125702,695.3544218428088,0.9953103903524636,103.12978322619723
137,6746.989872711005,701.6259873534297,0.9952459416415095,107.07000067586512
147,7116.183356813916,786.9052894771633,0.9947114251985082,106.80860028856003
157,6993.760708726022,947.5662131227348,0.9948918230885014,117.57501170344173
167,6330.984302483205,590.7696084318025,0.9958141191176165,79.37337169067578
177,6599.486213820258,1038.6533530534641,0.9954515372330042,101.00800373454872
187,6715.366408019117,991.6358516207277,0.9952904022008282,99.86021975556298
197,6768.984647694299,1091.6731878569112,0.995214895239283,104.3774234606505
