num_samples,rmse,nnrmse,r2,mape
5,112094.34130885362,2580.8199713374897,-0.3122354640350531,481.4883828197922
6,61344.530099134055,1119.2822349207806,0.6069968057358621,227.19110528165544
7,61065.48209702974,786.4751264462013,0.6105641108029741,184.70353866892438
17,14310.99384262939,380.7764222447952,0.9786113200580546,67.41314001512976
27,9564.679906947533,661.4865282085391,0.9904459992082061,82.39415559206864
37,8017.5422835643285,789.4427021690062,0.9932868413615374,89.136144682679
47,8050.285059074471,475.3047144053783,0.9932318977707483,74.72453505993325
57,8488.683763186118,828.2653932754461,0.99247467776014,103.26324936632449
67,7232.627268865477,589.4868450290263,0.9945369325705228,89.3639753062719
77,7047.879774530255,602.6814318912217,0.9948124611015268,86.98137449514745
87,7048.601790459261,660.8540514036215,0.9948113981782962,86.26860148833076
97,7461.182409357351,672.7197134097595,0.9941862050895921,83.89633139452235
107,7209.2422677278755,562.5884428121506,0.9945722025498264,72.85443480481256
117,7522.73227448677,658.5980103677193,0.9940898894552561,86.10262376601297
127,6959.284291525233,575.7402148528055,0.9949420614555285,80.30872684334557
137,7831.793452881723,1216.3524076862298,0.9935942963513023,106.86962026983235
147,6408.594417912415,738.6268189822407,0.9957108625253382,84.82330776618053
157,6370.831781696057,797.5671964358412,0.9957612610764445,90.68434642227969
167,6130.596872442606,711.148374446663,0.9960749073666173,85.35053840889594
177,5952.9912425595085,649.5807331700593,0.9962990358403486,83.5756255106652
187,6142.946079001676,859.2737729050845,0.9960590783697283,91.93133538100366
197,6299.865364572729,619.7641750997136,0.9958551680365813,79.20335508914653
