num_samples,rmse,nnrmse,r2,mape
5,87967.33018772246,1172.2812638682951,0.1918588623220585,289.28746650777487
6,85989.70406690151,1210.9157428827236,0.22778665836481227,303.48330946928775
7,88058.14639920092,1091.287428539458,0.19018937432247607,292.21968376210754
17,19704.58690604959,1117.3289101931873,0.9594511014970042,110.78380951607699
27,12239.829556686034,887.6873722200352,0.984354295178653,113.4647788946193
37,8025.299383778893,810.3530643812886,0.9932738449010269,95.49679912076601
47,9753.950134988043,779.0352310384276,0.9900641402150465,112.28005308162238
57,9581.153668769102,758.2576798102945,0.9904130601290249,112.92501229895011
67,8030.880237732252,793.7181234636773,0.9932644868099512,100.38354110333967
77,7586.084347380035,836.812660736462,0.9939899272860541,110.75881702353314
87,6346.075158030855,614.384861736088,0.9957941399780187,81.23374948411855
97,6610.5669871365735,587.0879839489386,0.9954362503469247,92.3411874610194
107,6362.407240075215,482.245553944559,0.9957724639533427,77.8824623959464
117,6117.716681519355,404.5526102766386,0.996091383032964,73.22155509993297
127,5755.9558148069955,416.1069536869273,0.9965399745362905,73.42140546321387
137,5741.809033279826,505.9358275993998,0.9965569614883424,80.77311757805732
147,5473.196517589856,389.8205366262943,0.9968715697544293,67.52847698295477
157,5693.4988962799525,425.38288778516034,0.9966146554716969,72.2241179310657
167,6035.874721955763,443.3981859621266,0.996195261383001,70.17196034630928
177,6149.030426727096,648.9081484809212,0.996051267846291,85.21446003489241
187,6006.328284774875,808.7408056423943,0.9962324196504131,87.64806589747194
197,5953.970078960204,509.19054444513694,0.9962978186585586,77.06711265096602
