sdcc_preruntime_min,ascot_runtime_min,cleaning_time_min,total_runtime_min,lost_power_W_output,number_particles,current_drive_A,parallel_current_A,current_drive_correction_factor,power_deposited_to_ions_W,power_deposited_to_electrons_W,shine_inj1,shine_inj2,te0,teav,shine_success,success,enbi,nbar,np,hfactor,index,run_dir,batch_num
7.07,0.63,0.0,7.7,107136.75520842156,1.1651052998073102e+20,326882.4946987557,1695498.6914650435,0.192794306680534,6966726.77259614,9102208.21166083,0.001199,0.0004,46.010653,15.119855,True,True,981.5380237631528,8.616889778033476,1.1259218401356819,1.4916472664284313,245,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-f4b83fe2-c9e3-40fa-9706-407b56dc61ca,0
8.47,0.68,0.0,9.15,3016.7340470156387,4.60555976119555e+19,45519.57283053514,490475.1215990329,0.0928070983134344,2520830.949874847,2549044.0062832343,0.000999,0.000799,37.168636,10.792163,True,True,508.35047745821413,6.071851623723962,1.046251811413834,1.0643530842130107,238,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-79d04317-5696-47cd-a2a0-5831b2487ac5,0
5.33,0.78,0.0,6.11,4427.286443184497,3.4409665261058695e+19,46498.803779845875,284216.63985326403,0.16360338298226443,3145886.835777828,3221585.5758478907,0.0,0.0,30.34575,10.806716,True,True,549.2153532910331,10.304278096710853,1.4437325687580598,1.1646540348847139,247,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-379df7db-435d-43e9-bdbc-d37489fc6f88,0
7.66,0.57,0.0,8.23,203072.87700684884,1.3636965393102109e+20,229187.31076768486,2253263.561653253,0.10171349444781626,5638003.147576166,9815309.941190049,0.006162,0.007346,35.072549,12.026495,True,True,996.8610251729463,6.193225833342241,1.300026769530588,1.0408515770103184,252,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-711761fc-202f-42db-8bc1-c911f9a0f0a0,0
6.06,0.54,0.0,6.6,47096.572936767494,1.0872392368438962e+20,322418.1567923381,1884490.700869646,0.1710903410897969,4032885.176405495,5736581.9613876715,0.005371,0.005964,51.204347,15.948618,True,True,873.5922295690568,5.690798295772708,1.0149135292925417,1.458244913117597,258,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-f80f8e26-719d-4ba2-b544-986bdbf0db0c,0
18.07,0.73,0.0,18.8,150686.28354623413,5.362162119873241e+19,52517.91147704748,560256.5516107181,0.0937390403129786,5233360.420061104,9307906.469256116,0.0,0.0,22.070005,8.146104,True,True,776.2460651482361,11.6172698612338,1.4919125586115318,0.946554355208624,228,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-9bbf2077-fb0a-4e2c-9ed4-a82ee437a1f2,0
8.07,0.98,0.0,9.05,53455.15383044444,7.886145998022096e+19,83010.10178271415,957872.5958194191,0.08666090056757762,4769540.055583399,6422406.093474001,0.000999,0.0002,30.109514,9.58136,True,True,696.5049602574068,7.19684893953343,1.227372965421972,0.9742785216969488,113,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-1e0507cb-2741-49b7-b629-56f2cb4769b6,0
6.47,0.71,0.0,7.18,16989.4643031436,9.539142183756541e+19,143327.04935962704,1576347.5450765141,0.09092350846568553,3106737.0935651506,4241599.575674664,0.010293,0.009509,43.183612,12.718836,True,True,690.5146363322056,4.61360385718277,1.0626474031837023,1.0866019624129593,248,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-dd7e51be-d601-43f5-ad3d-9d6682443dd2,0
7.66,0.75,0.0,8.41,97899.84761423667,1.0326813873277995e+20,228261.075290625,1212540.0877204337,0.18825033300115804,8050167.588651192,8826320.125625977,0.0002,0.0,36.878212,13.050723,True,True,861.9168869436422,9.983038528808638,1.3638587413460816,1.3199492887371322,259,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-94b4e8af-b948-43e5-a6f0-074c11040fc6,0
7.85,0.81,0.0,8.66,72939.4965316184,1.1357809966354016e+20,290154.891394779,1464385.8159200845,0.19814101464269684,7634230.759884898,8615347.011964511,0.0006,0.0004,42.136659,14.376786,True,True,896.9112442279616,9.072622302662662,1.2606556797181812,1.4389806598706207,115,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-6ab3dd48-c1ba-40b8-961e-346605dc1f9e,0
8.74,0.34,0.0,9.08,117360.92853261651,7.382445134127524e+18,-1056.662812064929,79643.30714571469,-0.013267440164578653,977652.9045897363,10027344.494587226,0.0,0.0,7.772395,1.620044,True,True,687.2211003016359,11.329168746413849,1.20774774951348,0.871387942344292,260,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-7392e446-fade-4777-9470-a01d920a4bf4,0
12.16,0.63,0.0,12.79,104052.91236905084,1.2187013229953974e+20,266837.60917593515,2233252.7949045454,0.1194838353207302,3850064.390653089,6676685.1217514165,0.014001,0.011858,40.699255,13.857894,True,True,948.2048116602725,5.094254934946875,1.3169424658250064,1.1292780052418563,81,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-0460a515-b9fe-4090-9223-0b76bbb7018e,0
9.24,0.59,0.0,9.83,82628.42311405957,1.2087075508853229e+20,206628.98822585968,2007351.3302685828,0.1029361353491682,4968843.649804954,8312035.2044207575,0.005173,0.005173,38.187334,12.130899,True,True,906.4481977254565,6.039182399793988,1.161657978551252,1.081343253751576,255,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-a235c6da-1441-4cd0-b6a1-662e97551c3c,0
11.38,0.65,0.0,12.03,39159.736906451704,1.0870278848363851e+20,277792.3796863698,1464023.0145468325,0.1897459103621786,6251944.296628718,6793071.878600283,0.0002,0.0002,43.031051,14.390273,True,True,811.5729990471591,7.734417953301797,1.2488413485695522,1.4140919616042005,214,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-7439b437-59c4-4d31-9335-010584c7b98e,0
17.64,0.32,0.0,17.96,66503.44253380407,6.376958791898244e+18,-1076.4650868446238,64416.33845948188,-0.016711056737907022,822188.0405279581,7350822.485039181,0.0,0.0,8.501471,1.7665,True,True,608.1257471296257,10.898896008054429,1.2050452021280782,0.887445188676922,230,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-2a01ae1a-b4ed-49c9-b2bc-3adb9ca35383,0
18.15,0.8,0.0,18.95,1628.6619551466779,3.798860869436871e+19,64439.02375202588,327753.6665885326,0.1966080941908232,3567297.314604595,3381217.3270188714,0.0,0.0,35.821132,12.439585,True,True,571.2707880712755,10.763619348167664,1.3521727422658865,1.337348679875659,235,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-d66a68c2-b18a-4743-8e1c-9b968bdd0f53,0
11.29,1.12,0.0,12.41,29467.3059122354,8.98017051713179e+19,193413.3433642522,1039927.8944222616,0.18598726354167486,5927638.396155492,5759391.235871483,0.0002,0.0002,39.072476,13.429555,True,True,724.4421181917186,8.240248440822956,1.3414420985314837,1.3405554202014311,242,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-a6155a7a-c826-44d0-a194-e30fdeb29121,0
9.01,1.12,0.0,10.13,60118.40766777359,1.1672834333958732e+20,261900.15851252567,1620159.832902686,0.16165081567495973,6422098.235032782,7850269.09570701,0.001597,0.000799,39.335433,13.275608,True,True,854.2615068441447,7.478234225813199,1.2799086489438007,1.2671714202197244,256,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-4e5d243f-942b-4130-91a5-c807b7e5e6e3,0
6.52,0.8,0.0,7.32,27414.26463997668,7.5180602611594e+19,129137.64231856336,859703.7796694812,0.15021178849325426,5246686.856124464,5961470.155804924,0.0002,0.0,35.922865,11.781702,True,True,703.5694267260487,8.499057247065542,1.2253295638420614,1.2066794440992332,265,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-cae5610b-794d-4292-b979-7120f4b0ec46,0
5.17,0.88,0.0,6.05,117096.5452802552,1.2807691425259907e+20,268933.29978828155,2197191.8853789684,0.12239864054563279,4693914.00107407,7576360.080759626,0.008133,0.005371,38.833168,13.295536,True,True,934.657343821983,5.648828883627409,1.3283065228547732,1.1280251378257433,273,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-e0e3c135-a69c-4917-b5ee-bd391df25b4f,0
49.18,0.74,0.0,49.92,37183.451845686104,1.003288579537046e+20,183588.36595293265,1935368.1338304293,0.09485966144827415,2391427.9607413113,4258959.607760917,0.040123,0.036052,48.43678,14.558406,True,True,829.0128320725104,3.8380695175501973,1.0252991968074237,1.1212249199368762,161,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-c3158cf8-2f5a-4251-9716-b257691053f9,0
10.07,0.85,0.0,10.91,107932.4417101637,1.1226544803539943e+20,263157.3223966984,1316491.2551441384,0.19989295133440607,8805545.551606175,9364036.160767049,0.0,0.0,37.148353,13.510496,True,True,896.2930712241184,10.171728290697967,1.4513165287848155,1.3511066083333951,257,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-76cf8db0-978f-45f5-af51-4ef344b30560,0
7.56,0.54,0.0,8.1,91126.33668382469,1.0045353011102863e+20,123186.94782448973,1981206.4446288594,0.06217774435291947,2369991.508515543,5279815.577187418,0.048344,0.042696,43.735343,13.210676,True,True,920.0010331334108,3.896532194611724,1.0079113265163717,0.9778920601722065,240,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-037cbcdc-f72a-4a0b-8633-bb7eb5bdade0,0
7.11,0.43,0.0,7.54,7361.786701125081,9.467655893141181e+19,283338.8235127112,1474794.8167952439,0.19212084303931287,3027438.046583887,2555410.9922149265,0.007149,0.007149,50.795266,16.774363,True,True,632.8279738553206,4.372362138689576,1.3603371953023136,1.4783079155310452,274,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-83ceed4c-f1b4-4ce0-badd-bdf4f282a4df,0
7.03,0.96,0.0,7.99,32715.697448859737,8.60023973363936e+19,174790.47617048523,1081177.8211097128,0.16166672378747243,5156053.2564914245,5642809.460385171,0.0004,0.0002,40.562606,13.005988,True,True,714.2516559176928,7.611108440491547,1.1756313010752986,1.2954302458398617,268,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-16ff7b0b-cfc7-418c-b129-26893efd2f09,0
6.77,0.71,0.0,7.48,90426.22756242058,4.934254773814615e+19,53007.65273573662,507413.59321549715,0.10446636322812192,4554777.491356587,7498842.699358924,0.0,0.0,24.195592,8.355425,True,True,712.3031224269828,10.64096133174856,1.355087064048855,0.9637431076811609,272,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-7a921279-d5cf-40ff-bf0e-3bea55afec30,0
7.24,0.82,0.0,8.06,9660.643047216949,6.179346179544493e+19,80173.75469510365,646680.2202264776,0.12397743457659109,3647118.7809212664,3370085.6201754166,0.0002,0.0006,33.484638,11.191409,True,True,568.6774757560318,6.641088465082799,1.3538171122869866,1.0941855895215515,266,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-305b022d-c93d-4d29-a074-3ee26d6586e7,0
7.97,0.63,0.0,8.6,260218.4284367264,1.136674886188077e+20,87298.99995990525,1571078.6819358384,0.05556628128410342,6935230.3827368105,12873367.73533126,0.001199,0.0002,26.815183,8.458036,True,True,936.0476187235995,7.707267822335904,1.2071982526723692,0.856768238980641,244,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-34bd5e84-0684-486d-b945-90629bd7275f,0
5.03,0.84,0.0,5.87,45039.02770042835,6.030701175470596e+19,103368.7746273233,688108.6737533356,0.15022158355233525,5064673.209834973,6762026.058746344,0.0,0.0,36.51866,11.542785,True,True,729.6903880998169,10.310111614369987,1.0902438266596242,1.2347800572122547,280,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-ed25ad92-57cc-41e5-a0e7-db7633bdf0eb,0
6.23,0.78,0.0,7.0,6088.88084965917,5.110658455357274e+19,44181.3305333009,530402.5265975118,0.08329773769503035,3167540.675084868,3533532.3564250586,0.0,0.0002,29.597153,9.345915,True,True,556.0787937065007,6.771215876188228,1.2552000489195199,0.9599452107009229,277,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-4fb4028a-6b0e-4d67-a174-1ea0c73e9bc7,0
31.91,0.58,0.0,32.49,37782.47488541034,8.814880550589841e+19,60469.840700463115,1276783.8210377516,0.047361064343150974,3938800.6722512757,6173083.998464478,0.002991,0.00319,31.749781,9.238661,True,True,699.2658514340643,5.682347722660376,1.117203240337462,0.8752087192760178,206,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-028c5550-6ffe-4f4d-9626-1b775fcfa492,0
7.64,0.82,0.0,8.46,16910.676273407862,7.095570018509788e+19,155933.76817154107,733485.227220368,0.21259292264476978,5642110.083302898,5170352.169445225,0.0,0.0,40.229128,13.951698,True,True,688.9884961965981,9.707254145678641,1.3376232937344767,1.4546111810241271,278,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-29698bf0-6440-4966-bb60-e64d8a1e3ede,0
10.96,0.88,0.0,11.85,23491.175587573565,4.197415505279215e+19,36999.00072061481,386395.58730611386,0.09575420096944098,3196173.324066589,3879552.05839048,0.0,0.0,24.965752,8.750938,True,True,562.5846893365324,8.2949340492631,1.4584350521068616,0.9450592580357093,262,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-37a6a3d6-6db1-4c08-8ccd-eb3adadcfa86,0
6.48,0.72,0.0,7.2,209613.91686395122,1.2686356735726161e+20,248469.31488544602,1674041.365491295,0.1484248358537578,8480210.075810818,11234251.849613858,0.0002,0.0004,34.166688,12.049379,True,True,967.3459787772396,8.876858410425944,1.352266464441807,1.1684104270904463,284,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-b29f89f5-e6ed-4295-a97d-74f4348fe2b9,0
7.78,0.87,0.0,8.65,238304.38614762534,1.1276020277736818e+20,143684.30341221258,1511633.4392735201,0.09505234515139212,7479419.447172152,11908553.736595169,0.000999,0.0006,29.79237,9.862558,True,True,932.4188029368628,8.518820445978198,1.221873958868391,0.9971695941847184,269,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-08d78b46-00bc-4615-a0be-1c967f718f05,0
13.31,0.44,0.0,13.75,43355.302143597124,1.1469464952040052e+20,204446.6621111622,2078315.8990001534,0.09837131218094344,3213313.5630302643,4996255.335714442,0.024009,0.0198,40.711072,13.377204,True,True,799.2054044633932,4.320673029094225,1.2939172083764985,1.0643361771947906,267,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-2e9446b3-6fa5-4853-8d20-563b56967d62,0
8.51,0.3,0.0,8.81,61059.36989129028,6.389395232081146e+18,-1287.5634420257506,66883.75489253925,-0.01925076491435704,820672.7149510111,7349979.041404688,0.0,0.0,9.347675,1.890511,True,True,612.7877891186453,11.069654762369,1.1302593381652581,0.9431402343984705,253,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-7bcff40f-0de6-4533-acee-9d07be77c521,0
8.13,0.76,0.0,8.89,14374.55484874262,6.142892699179502e+19,99424.70246815115,644523.3334157125,0.1542608270537554,4602946.588422603,4898437.680517321,0.0002,0.0002,34.860438,11.580103,True,True,645.6345051286015,8.778038685381274,1.2701169298410433,1.2041042921739575,279,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-c6bb1aed-b261-48e7-9065-b776e6db53f6,0
7.84,0.91,0.0,8.75,353149.50193429895,6.5388923903745475e+19,65958.41406259366,783028.600997298,0.08423499981812446,6184646.346781647,12462225.581723858,0.0,0.0,25.726989,8.08909,True,True,890.5198331129881,11.38165208226401,1.1248722298197833,0.9450459796043612,283,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-ce4f3f34-8811-420f-99df-b4ed40e584bd,0
9.06,0.85,0.0,9.91,48654.14960280531,5.495037367866294e+19,27719.9213255292,597756.5685613878,0.04637326092834469,3780002.994334348,6044614.485945485,0.0002,0.0,22.058478,7.154138,True,True,639.9042331442304,7.43137743796604,1.4401834702126803,0.8485820953504954,276,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-b0fc45ca-72bb-4391-a18f-dd753c76ee2e,0
5.63,0.33,0.0,5.95,107882.851338403,9.289093210540157e+18,-1357.0366841255798,100250.3399202848,-0.013536479628943334,1141996.0661195552,9720096.772273066,0.0,0.0,8.041764,1.753372,True,True,676.1348673554673,10.582208698929147,1.2971720784713483,0.8477965398002201,290,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-a08b57aa-ae7a-4ab7-8e21-3be5825a7374,0
6.53,0.62,0.0,7.15,14138.260453940718,3.224168939690775e+19,-5417.671295576189,342037.6500226133,-0.015839400414597655,2163970.9843807104,4299785.763922336,0.0002,0.0002,20.15098,5.233295,True,True,540.0952610615414,6.656676878694611,1.2265507691022355,0.8237396182416882,285,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-4e6b9d66-ecad-437e-85cb-b2f7b453b787,0
10.37,0.71,0.0,11.08,50964.95399734117,8.138067349451751e+19,176280.57080514237,972538.7199755155,0.18125815166472795,6130301.90660621,7316768.38804664,0.0002,0.0002,42.379522,13.555763,True,True,788.1797328009886,9.738988809859466,1.078280422831066,1.4089688704902952,264,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-1b61b339-0e31-411e-820c-3d3ceacd8d3a,0
10.17,0.94,0.0,11.11,273278.5542415317,1.064032335030577e+20,187241.56014578836,1337641.267033359,0.13997890522700118,8372472.454196153,12055730.338067094,0.0,0.0002,34.064834,11.333718,True,True,967.1427516814473,10.245628388380533,1.1907528519359443,1.163034888163101,249,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-21a22a04-3191-4898-bb90-4aa3aba4b88a,0
6.45,0.89,0.0,7.34,369742.13541449036,1.1339106808041628e+20,125566.19680523893,1706822.3877559258,0.07356723095853533,6597560.773217677,12441720.084125074,0.002394,0.002195,31.96348,9.752323,True,True,982.7291774929006,8.003977026256868,1.002895801424517,0.9652301984693689,293,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-d734a5fd-db13-4af1-ab70-bc446cdbea02,0
6.74,0.55,0.0,7.28,67067.1139054673,9.82797652133187e+19,190723.72255089824,2113251.0156415673,0.09025133367462072,2027607.969817356,4170763.5875869123,0.061914,0.047075,40.966892,14.843217,True,True,968.6164786926946,3.6847045076272877,1.434011465298235,1.0178092996437207,296,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-57a641e2-5559-4ad6-84b7-347e7b0e15aa,0
11.05,0.91,0.0,11.95,118191.96734551738,1.0118745623791621e+20,252855.2830344178,1227982.1178701147,0.20591120941808588,8492613.71520878,9607431.785684625,0.0,0.0,41.751141,14.175831,True,True,920.836063392559,11.110820508041899,1.2144072780257036,1.4739959235261706,270,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-df7a9d77-ee67-49f0-abc0-0eb900e5394c,0
5.4,0.68,0.0,6.08,2523.2793949333764,6.2601365270052905e+19,97312.06561066021,715670.6026324839,0.13597326095652496,2791139.1422766214,2120432.1703002886,0.001398,0.0006,41.277992,13.12147,True,True,516.2810228341724,5.110483743570181,1.2906591890223793,1.1976548323651222,297,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-8be0d9a6-9ce4-485b-a790-323f73af8869,0
8.1,0.77,0.0,8.86,46288.52922444547,4.1922638946157765e+19,43408.785962364156,400449.42557551427,0.10840017038350926,4211417.678029288,6722962.792800454,0.0,0.0,25.080214,8.813696,True,True,685.8269768658199,11.644789319267526,1.3288819790442687,1.0270334195534023,291,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-ece43495-c6d6-4f81-a336-c8c3cf0d156d,0
9.8,0.76,0.0,10.56,3125.867641621516,3.0559227111568777e+19,28354.899925308935,252528.45534187142,0.11228397958923976,2569675.1687811813,2934916.3190185823,0.0,0.0,25.512762,9.009938,True,True,513.9806190582221,9.076260079967488,1.4451012977961977,0.9950188661308585,282,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-ff3ea06e-91c7-4f8e-9b90-f7312b55db0b,0
9.87,0.81,0.0,10.67,7739.064401136711,5.83148299950445e+19,117882.13646820137,573816.0606370476,0.20543540788546286,5332837.272590184,5406639.894413944,0.0,0.0,37.260456,13.023436,True,True,686.6502666492945,11.065446983395637,1.3558885542444625,1.385631081009608,178,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-86e30da7-bc64-4bc2-bc19-c243d42a84c1,0
8.72,0.75,0.0,9.47,21877.72091279616,9.185417016229793e+19,200226.77912128932,1091166.1640178615,0.1834979728330467,5465680.664123384,5238257.933715865,0.0004,0.0,39.805998,13.678204,True,True,703.0027961167027,7.472091837168685,1.3587641004000734,1.3364422466710693,294,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-f9448607-025e-4494-874a-9b606fcc3574,0
8.07,0.77,0.0,8.84,88697.18490864654,5.36575394439482e+19,54087.786868005525,572169.0740255052,0.09453112606640898,4676267.207517693,7746275.35811421,0.0,0.0,24.11435,8.214018,True,True,720.5435223886029,10.01535578305918,1.3496928578045033,0.9378363948684048,292,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-d0bf8f75-a2d3-40ee-b466-de5d1bc52c4b,0
17.74,0.58,0.0,18.32,70025.02867808686,1.2264532036789826e+20,412433.9667150479,2164672.3958862624,0.19052950806728827,4272921.521350107,5395278.137480744,0.006557,0.005569,45.594784,16.532284,True,True,894.8652369099832,5.490578920883548,1.4939245696136725,1.408890635832076,275,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-2bce6d04-d6aa-4381-8382-125a330ac6f4,0
5.0,0.81,0.0,5.81,102851.51414467848,6.823035984003565e+19,102044.51499790025,805216.0549464962,0.12672935961849488,5623468.224852793,8329424.109899465,0.0,0.0,33.669449,10.575712,True,True,785.37821520766,10.181730202901587,1.0861959965666634,1.136591470056218,300,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-0df3897a-69c2-4bb0-815b-57ca15988b9d,0
6.28,0.84,0.0,7.11,1490.912583333559,3.5596582021557776e+19,62752.182692959104,287533.91202813794,0.21824271874692194,3429995.081897081,3015838.270295585,0.0,0.0,37.568779,13.248075,True,True,555.5352639591864,11.137836433622612,1.3995182117784926,1.42821615529802,288,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-2258c4aa-8d17-4cab-924c-ef1cf1230e92,0
6.42,0.71,0.0,7.14,1947.9982183194438,6.1612180878183195e+19,64791.28610176689,670821.2611125526,0.09658502176020924,2922647.5772438156,2498257.9550055913,0.001597,0.001199,33.86322,11.196846,True,True,521.833431544148,5.271955726336271,1.3661457338708196,1.0231358774080659,305,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-20cc0b74-d212-4ed7-9dc1-cc9311a34eb6,0
6.37,0.8,0.0,7.16,235456.73801599894,9.020259329869323e+19,72097.73465611479,1191279.4299173176,0.060521262136725415,6227295.197974648,11565949.016596744,0.000999,0.0,26.729375,8.191485,True,True,873.7045376120502,8.493977979945274,1.1431410593944202,0.8795629396575481,299,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-50a08117-5227-4418-96c6-1be83ab812c5,0
10.8,0.52,0.0,11.32,12116.260097264189,1.0128951796636636e+20,300067.5496345328,1674359.836345553,0.17921329879093276,3217586.824749331,3407309.2297366564,0.009116,0.008527,51.562433,16.318784,True,True,698.5753151817712,4.570945634735334,1.2129692135693089,1.4546744472598376,232,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-c70b27c4-d31f-43ec-a2f3-e370acd6c64c,0
6.08,0.69,0.0,6.77,17728.549714432884,9.150390556839975e+19,116887.73763803211,1350314.301273621,0.08656335604813131,3050563.97259874,3373628.537180094,0.00892,0.004975,37.191111,12.211423,True,True,616.5209440358169,4.343991943336661,1.345033649683531,1.012291468338545,313,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-a2c3b3aa-c702-4553-9c61-144054c8050e,0
7.14,0.76,0.0,7.9,377246.1996355937,7.647008001724665e+19,96162.20334696412,866605.7397553036,0.1109641892911033,7274315.08831391,12653104.857641311,0.0,0.0,23.605465,8.605714,True,True,904.2810585977002,11.501434435489463,1.4798941240943304,0.957300058921025,298,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-964bfcff-536f-469c-a962-464dfbc22888,0
6.74,0.62,0.0,7.36,149490.3243330584,1.2866598979039974e+20,81641.70041084045,1817531.1680748917,0.04491900983316529,6304026.294707905,10663562.00135699,0.002593,0.003587,25.330214,8.773357,True,True,865.4383978376752,6.130405535242926,1.462812431927193,0.8023884458695619,302,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_random_extended/batch_0/ascot_sdcc_workflow_runner-1d7e949c-db86-4ff6-b6a8-f9c6ee773f39,0
