num_samples,rmse,nnrmse,r2,mape
5,0.0591179410355562,33.726724194160006,0.4483581229060213,181.89739697783745
6,0.038326545394112385,18.18305598460959,0.7681441925800674,83.67854501367546
7,0.010196068357020938,3.9820196391046916,0.9835909248333674,19.702394717046552
8,0.010172278724244655,3.433603823287496,0.9836674073469704,13.475196486018923
9,0.006652212466056062,3.3363589481458487,0.9930152502449658,17.532871251685876
10,0.006179508291034959,3.205329526909682,0.9939726492363904,17.119114534861676
11,0.004794747567083983,2.049174725347101,0.9963713078726394,12.060096128079229
12,0.005023616351821622,2.7008197646710403,0.99601662165225,17.253830138862302
13,0.004486770775812892,2.561091721958654,0.9968224939032105,16.565499051328285
14,0.0046685894215259096,2.7860638323387943,0.9965597501003304,17.69277681580247
15,0.00455218980650482,2.6281305445105723,0.9967291596138786,16.745561203818657
16,0.003913305363610852,2.3187461050669995,0.9975828360755907,14.468529182723932
17,0.004096910841985844,2.4677475468434933,0.9973506968659932,15.591157798068107
18,0.004132599394172952,2.533034075345332,0.9973043392015873,15.218203591222862
19,0.004097766469640164,2.4651936185575956,0.9973495901522655,14.734198095453882
20,0.0038089602634469167,2.0917904623253922,0.9977100209378779,11.457190456799859
21,0.0037719755585058044,2.0863401233821133,0.9977542760663592,11.349326677059006
22,0.0033994133824815425,1.7639151198033418,0.99817599263702,9.447062695360115
23,0.0033151743210177694,1.642019076654027,0.9982652720853332,8.830967296354023
24,0.003138295676049525,1.5635626484134861,0.9984454440961066,8.419266197130467
25,0.003137905838789049,1.5359007746077258,0.9984458302841764,8.162330511908946
26,0.0031012368221909883,1.4993170856751419,0.9984819415578603,7.953593523237269
27,0.003109137852168222,1.5321106031476404,0.9984741965807379,8.137846559520165
28,0.0029130686350247836,1.4827950247182902,0.9986605698763078,8.208080078735074
29,0.00297008376353817,1.585279383352204,0.9986076256222592,8.829219236308743
30,0.0029636352166947087,1.600415933323771,0.9986136652123087,8.927056597490889
31,0.002891451312782265,1.5122067776017283,0.9986803754228802,8.258120820545388
32,0.002702682439599679,1.248895882763677,0.9988470547954037,6.443789825030266
33,0.002725535384722498,1.2541420092651938,0.998827474552683,6.479742272942872
34,0.002763204062730878,1.2640369191972838,0.9987948404540714,6.510265666929106
35,0.0027672908974978585,1.2658640147465607,0.9987912729070352,6.53002474648768
