num_samples,rmse,nnrmse,r2,mape
5,0.08306692332709086,25.927691108432505,-0.08911785490139579,136.37047593075437
10,0.008442136425335924,5.723293390021424,0.9887507554070726,27.410162312668785
15,0.004583326847207422,3.254318105911684,0.9966842613988441,16.136238710930872
20,0.004188508193325354,3.1318587484518834,0.9972309081193231,14.410718988542998
25,0.0038636205633963217,1.3367804087773316,0.9976438248825399,6.742904455456479
30,0.003716882154675263,1.2379441155017339,0.9978193989783479,5.39674937225921
35,0.004964968242133291,1.3420262211352352,0.9961090864871097,5.361370100996831
40,0.005292528224185593,1.3790825458347225,0.9955787508124565,5.3836421344209695
44,0.006498027631258806,1.5425718800461716,0.9933352826605948,5.099749481893579
49,0.007207487566333265,1.7291489618605271,0.9918005177266803,6.1420889550526665
53,0.003806026390229323,1.108121684273041,0.9977135473179344,4.724186897177225
58,0.003564433297779427,1.0837299255144368,0.9979946064596538,4.790977594619223
63,0.005381667082375638,1.5165116992108714,0.9954285677903892,6.800929133481351
68,0.005446441975204919,1.4889055233662962,0.9953178600588579,6.520348940802726
73,0.0029336642396191183,1.2184386752812593,0.9986415631892034,6.198871843238108
78,0.0028070758821805556,1.318951697417398,0.9987562676425296,6.840021145525831
83,0.002602782909799615,1.2240859280349785,0.9989307124248629,6.679188051749521
88,0.00256467963786725,1.1441715381865285,0.9989617907950497,5.856162221291147
93,0.0029022230484423363,1.2498978111957406,0.9986705249201338,6.430674196378471
98,0.0024504971171386307,1.0609036498997437,0.9990521774882244,5.405921270851114
