num_samples,rmse,nnrmse,r2,mape
5,0.04460619702493178,23.030326225775624,0.6859426048634742,128.12028711070903
6,0.06858578652698821,40.790564703431585,0.25751638463733884,219.40443926212794
7,0.01806140231974975,7.999168693689845,0.9485101577874899,42.602090731454986
8,0.013771188887088693,5.742189585339884,0.9700662244501312,29.37500796088255
9,0.01163096106690688,3.5439701790482174,0.9786474458676153,11.137527269858378
10,0.019250595000911603,8.993954964677606,0.9415065897373384,50.60793799781473
11,0.01900064825484745,7.125560951781189,0.9430156676759479,36.21475794020869
12,0.007846630791521638,4.859410737866231,0.9902818171998079,26.965579535098684
13,0.007873036827570573,5.324506926926666,0.9902162985108719,29.930789442396378
14,0.00472351938336307,2.748791489737246,0.9964783188618513,15.744212206473968
15,0.005466011906989116,3.546856474591922,0.9952841522625617,20.322250254255763
16,0.004048948424046045,2.3855665640459334,0.9974123644024673,13.731841756235868
17,0.0040220351637577,2.3642335087565898,0.9974466499747854,13.614804276740436
18,0.0040822180815961485,2.420949242720036,0.9973696651951596,13.93061529970449
19,0.0033285010128984186,1.7065585742025309,0.9982512971635668,8.534628141864093
20,0.0033949422670341593,1.724637002937707,0.9981807875727191,9.036361978760036
20,0.0033949404800508068,1.7246353704975408,0.998180789487863,9.036354532084962
21,0.002909722274836976,1.4261639434418654,0.9986636454242952,7.703720028268542
22,0.002911880390609794,1.4287149774287442,0.9986616623639636,7.728062586287687
23,0.0032488573266583466,1.816473351630643,0.998333981164565,9.875335885595034
24,0.0032079426858582197,1.7990544073180916,0.9983756791146831,9.821885281432392
25,0.003181074254047794,1.6338796691783217,0.9984027744784864,8.216840676152168
26,0.0031634104315007216,1.6898178903688443,0.9984204633315377,8.569728116318487
27,0.00308583558374082,1.5069153093981922,0.9984969819607862,7.697757454543247
28,0.003214149269500221,1.8693740724848713,0.9983693877079932,9.857657900870496
29,0.012275222725523099,8.820260923134402,0.9762164111112472,44.3849653912334
30,0.011181741853233522,8.113768478558937,0.9802649809016237,41.31443764552938
31,0.011333175856453263,8.228813078418437,0.9797268196870669,41.8903048575242
32,0.011253988264671536,8.179116428542201,0.9800091369732689,41.66472648825525
33,0.009489144338865232,6.3458151333799515,0.9857874261935564,30.812541535638672
34,0.005164078577203285,3.197368702179952,0.9957907539655662,16.05434047770857
35,0.004975403951042132,3.7155826587700216,0.9960927129228011,19.719280608817392
36,0.004885543695864082,2.9626679935290032,0.9962325765954809,14.581068088949081
37,0.004895098710385579,3.2188493106065823,0.9962178257348479,16.928625516851746
38,0.003957342330518944,2.5435421170591686,0.997528128622156,13.955257882693155
39,0.004109599534299074,2.730647446907244,0.9973342609460627,14.969934801941534
40,0.0041363379633310255,2.765201970635995,0.9972994597192719,15.193665989506695
41,0.00400909088170054,2.6419823728234757,0.9974630586318052,14.568443594572509
42,0.0063291010930771096,4.475301927658944,0.9936772982977912,23.40291707701119
43,0.006480481191240886,4.583462017749242,0.993371227160061,23.885116341060108
43,0.006480479752584872,4.583460141431928,0.9933712301032137,23.885105435758543
44,0.006747156206705942,5.254095968102151,0.9928144476585306,27.950483418808425
45,0.006341741789514183,5.17715491321009,0.9936520172461771,27.48313634522168
46,0.005737033060802318,4.509748622462233,0.9948049069248005,24.354554671888874
47,0.005905418658481844,4.680736641057683,0.9944954729358098,25.256305727918893
48,0.005897791288342117,4.666983904754812,0.9945096829195815,25.191873907569278
49,0.005735027286352531,4.516375040308336,0.994808538893903,24.49240990333119
50,0.005909188892224142,4.579374167504848,0.9944884421121812,24.607695380699365
51,0.005878471942631911,4.561191920305855,0.9945455931793186,24.516404522562464
52,0.005885338589536696,4.58292873546545,0.9945328431446842,24.642355418193407
53,0.005814037340898581,4.476428826944814,0.9946645106051206,23.95259017261489
54,0.005814697775552152,4.475208336516151,0.994663298386478,23.94293177676737
55,0.005675820888437242,4.431176358414787,0.9949151752249418,23.767865776787975
56,0.005395320269672556,4.216035077310858,0.9954053430938147,21.98956718497819
57,0.004062358515649574,3.439156956022859,0.9973951955524043,19.171968468393683
58,0.003957670574130377,3.441640579309841,0.9975277185440934,18.881538185923937
59,0.0036920103848360982,3.371179431140573,0.9978484846176096,18.73502165285137
60,0.0038484108614568876,3.5256014086401484,0.9976623392177055,19.589302037724693
61,0.0032595970624790718,2.901491524850881,0.9983229482541489,15.832295669040622
62,0.0026488649568448567,2.0820726998401544,0.9988925139530519,10.808295568863043
63,0.002382966568699401,1.7250837693888583,0.9991036976673635,9.10336252697698
64,0.0022341651442624524,1.5425768390297339,0.9992121397825622,8.247238257218498
65,0.002226107598933507,1.5206326109657626,0.9992178123909311,8.142984276828358
66,0.0030322493200023513,2.439419082586775,0.9985487292500318,14.5529108939386
67,0.0029469583405228985,2.3201508297741396,0.9986292235942129,13.933382765253413
68,0.002985056694087001,2.379182760845626,0.998593551625493,14.200470241480526
69,0.002891999802593183,2.316630042371809,0.9986798747267199,14.12042194137888
70,0.0029175046116476943,2.3594492957315065,0.9986564874426873,14.37461170228159
71,0.002955588913183784,2.3764167941832834,0.9986211828228475,14.40050378120293
72,0.0030410686505953186,2.5889606487769234,0.9985402748991316,15.623563011639025
73,0.0030672165543060934,2.5838048307767596,0.9985150647850302,15.559922737392728
74,0.002949897569145506,2.4640529831176194,0.9986264878687564,14.709517519240903
74,0.002949885488932577,2.464034860399682,0.9986264991181538,14.709421564804224
75,0.002963357340988171,2.350715591755216,0.9986139251705496,13.7427617574541
76,0.002965989552224833,2.3501005861760467,0.9986114617065183,13.784780994481471
77,0.002999850775364642,2.3870158225616755,0.9985795762312447,13.983607981472096
78,0.0029718342223367354,2.3392385994205354,0.9986059839094992,13.741637884159875
79,0.0029145907566653574,2.2546430443531373,0.9986591697663358,13.238385091170446
80,0.0028438184132472937,2.1588944655982742,0.9987234954965144,12.686121299264025
81,0.002866829434205838,2.1907775870913637,0.9987027540091931,12.870327377503918
82,0.0023959159854766324,1.6066461501909086,0.9990939299025572,9.813823371152406
83,0.002250407434423716,1.4151519822902103,0.9992006427185511,8.557278918509386
84,0.0022553591653084936,1.4212758615208807,0.9991971210834604,8.600304454310127
85,0.0023345703600656065,1.5562171809187269,0.9991397343891049,9.477097910321266
86,0.0023450358282380555,1.5658793660425991,0.9991320042627038,9.54497435749821
87,0.002244759325562542,1.3685494872348551,0.9992046501628434,8.133409253640643
88,0.0022393570918753814,1.3608117151582133,0.9992084737313308,8.07340338679943
89,0.002182294452928939,1.244276198604249,0.9992482986588707,7.196963872980768
90,0.002102031184343156,1.1069549668377388,0.9993025759221509,5.89099612001631
91,0.0020967147053752087,1.1125437396578661,0.999306099325148,5.92430516131727
92,0.002101581803242136,1.1213331255126289,0.9993028740868036,5.880545032902332
93,0.002118608570854838,1.1480660716743016,0.999291532263454,6.011852505235783
94,0.0021108395555862404,1.138880603611256,0.9992967186908819,6.154793931262126
95,0.002150976131866842,1.1602607319181892,0.9992697193218516,6.457782353334468
96,0.002150673169976292,1.1601010107585894,0.9992699250253277,6.456516313728159
97,0.002181904352747453,1.2322961599743039,0.999248567378447,7.086164719823045
