num_samples,rmse,nnrmse,r2,mape
5,103017.64840387419,8273.321797276292,-0.10832634352193482,1049.4479032327483
6,100503.32915017444,8316.737904078702,-0.0548854152700482,1110.5101524521756
7,52014.77042884379,914.8972944623793,0.7174484044118536,193.1206372551446
17,19727.78967118487,1141.0234444683724,0.9593555500895045,221.7833998336502
27,15112.465096142692,2277.3699317641963,0.9761485375068875,288.08302083647794
37,10727.78258860498,912.3869894477153,0.9879811111482558,181.14775813880533
47,7323.111018229656,1534.932786976431,0.9943993861735588,118.20326726129116
57,7380.108421753382,1659.9012735476063,0.9943118652477251,121.7507160112574
67,7880.850368126786,675.357419907451,0.9935137967195368,113.63768849824547
77,7809.802530082761,650.1251353324872,0.9936302190462237,96.17405543843054
87,8761.085040877397,760.8060916892986,0.9919839543111677,121.07201845657502
97,7946.240689613905,646.8565534449071,0.9934057133275803,116.0028670984099
107,7595.780210581598,639.2766078730796,0.9939745543796119,115.0986684547758
117,7558.298785076797,649.6964529657503,0.9940338728629805,116.43354028718153
127,7018.4670769704835,486.9983016126014,0.994855668744081,104.15809986818215
137,7161.098578041722,503.01631282021276,0.9946444547093863,104.9565466320178
147,6964.159213513323,746.5579111140142,0.9949349728841108,89.49452821113981
157,7003.329336343284,803.5998153528265,0.9948778358557413,89.87268683513533
167,6485.325750925855,532.4659412680666,0.995607538310895,82.04118805022793
177,6098.378064056358,639.7853921134208,0.9961160549108674,79.46732298417697
187,5730.637178089506,468.48420235185745,0.996570346714701,74.11709282477895
197,5873.286112763734,491.18923290118454,0.9963974774543247,77.23563115803418
