num_samples,rmse,nnrmse,r2,mape
5,117780.93748461267,2131.071678186834,-0.44875319132824587,305.47268090918595
6,78016.19691260009,694.7660367137363,0.3643560122238433,179.87564767249418
7,101077.6605231636,2399.3824239997098,-0.06697625614351455,425.05580942169655
17,12103.78576725252,659.8945992911066,0.984700161431921,81.22507485995398
27,13769.449673885581,903.2580329747277,0.9801994361224342,101.10431337200279
37,10140.261974813793,590.5283152506269,0.989261521735296,103.56164036433016
47,10470.665877313257,760.8776935590932,0.9885503293412093,125.56250997053395
57,8838.813737822315,814.2480063770386,0.9918410859873906,130.3998167115208
67,7173.0872663061755,841.624719213309,0.9946265078239496,118.34179674628831
77,10278.42178202768,1297.2791221886428,0.9889669074144999,170.06886811705425
87,8101.32721033729,1476.3210438726078,0.993145800528131,141.00881822641546
97,7546.279710200004,1232.5387902885063,0.9940528322391444,121.66468670502067
107,7310.406789922813,1175.7853540200742,0.9944188013536043,120.37778968950836
117,7160.257572127082,718.473048992876,0.9946457125557173,104.36750014415522
127,6920.225105934891,738.538179379103,0.9949986777825397,98.88162154321518
137,7144.5282975404725,713.4675429693135,0.994669210747674,98.76657632903604
147,7618.288619274316,630.1557116212157,0.9939387913286999,100.76100840328665
157,7178.577254104054,727.4588768534833,0.994618279373748,106.20833277397725
167,6882.510390813417,932.5219809965226,0.995053042907337,108.61136792541598
177,6407.124801113137,575.0342498590555,0.9957128294670202,86.82222478537282
187,6213.318694324458,790.8568677486579,0.9959682680323054,94.24768911131883
197,6554.17694257499,980.4152557252938,0.9955137784656817,103.33573085100957
