num_samples,rmse,nnrmse,r2,mape
5,119903.88552317851,781.0347916162588,-0.5014501083428329,252.89555115001497
6,52495.16238410107,922.2662199043517,0.7122051891689465,148.49508486270838
7,63426.609071433435,2235.4806429950277,0.5798664348777636,281.9794099297983
17,33638.33195264974,1674.1506600740756,0.8818283509409724,164.70365607709252
27,14225.982665378639,640.1641306342815,0.978864674416706,100.19927509613392
37,9468.454491246994,600.0747065458506,0.9906372681707795,114.25056268836451
47,8940.347254707875,605.0523926460712,0.9916525626653587,110.68721854896395
57,8322.15889766621,713.34373836087,0.9927670344035966,113.53853023932659
67,6736.563505554892,567.3243663025495,0.9952606235247174,85.61331493365597
77,6399.19259647839,587.5748130871002,0.9957234381766621,87.56599695416577
87,6841.480883041245,836.9187567429797,0.9951118488386222,79.88567941641503
97,6269.303506208287,723.5936264564481,0.9958952852456626,72.342574360041
107,5806.549507601012,412.320137538879,0.9964788813583106,66.41833246549444
117,5684.876666819794,334.1329451636995,0.9966249012329746,64.26738783274023
127,5588.72166034335,461.6919304515801,0.9967381096846181,62.697696654389055
137,6214.323606861008,295.4681450324078,0.9959669637806371,55.175480839286685
147,5401.530563654813,472.1942943200866,0.9969529606157768,68.99912966899004
157,5375.2946856320295,487.3852482696745,0.9969824883984526,70.08063627475836
167,5398.488262425452,571.1807343342956,0.9969563920139641,73.48030141182558
177,5409.879588415714,559.9215128988526,0.9969435338550332,73.65690482387342
187,5159.965888549061,545.2505677091689,0.9972194029781748,68.157242962428
197,5704.200580406436,675.938554877898,0.9966019171057274,76.24543673230355
