num_samples,rmse,nnrmse,r2,mape
5,121575.43867032838,1523.8627765759861,-0.5436046657028406,271.9832402917584
6,120394.95727323857,1506.4192445732417,-0.5137738056467629,267.47658975280996
7,61120.82511179909,2112.553678312243,0.6098579074993584,232.46379127480333
17,18237.221729082827,956.0565646158146,0.9652654442500648,81.79452637909608
27,10901.115295505217,526.0168219536756,0.9875895863254952,114.44507330444169
37,8715.369939555492,658.5545954968879,0.9920673910692435,93.30553452630872
47,6414.082629459454,1177.0796541146688,0.9957035130905708,89.90142605519425
57,6001.052837109674,1219.7958228925781,0.9962390349879261,90.1769200078434
67,6100.674477561365,934.8601754631792,0.9961131292728816,95.8798965870221
77,6658.856830616609,715.0755607996335,0.9953693309135174,90.97356766026927
87,7251.837887851898,925.7188688759173,0.9945078730654087,109.31612772727549
97,5985.85733294868,443.53250194326085,0.996258057451301,68.73532650178188
107,6183.572500763129,578.1830597971426,0.9960067793679637,81.98724308661052
117,6478.163382578205,559.2197206447709,0.9956172349884069,73.19311328684013
127,6031.501444498568,409.28550958571526,0.9962007728127287,72.45433630503514
137,5924.05436048274,389.57796530979584,0.9963349284098911,71.18947245360366
147,6054.355759920123,371.0676098871978,0.9961719265159245,72.65574413181814
157,6681.095394630843,514.7270338479591,0.9953383492019175,88.5381946994976
167,6419.451804149868,505.78546984180815,0.9956963169737243,83.40282064416084
177,6269.4615875730005,386.46621835675774,0.9958950782411397,78.5700093399363
187,6152.302747420106,383.7312367141759,0.996047063945756,76.91451649501118
197,6302.198906571105,608.8527522428484,0.9958520968818062,89.52666688069768
