success,te0,teav,output_shine_inj1,shine_inj2,clean_time_min,run_time_min,enbi,nbar,np,hfactor,index,run_dir,batch_num
True,54.12012,17.114021,0.058203,0.051233,0.11476867198944092,22.122542107105254,711.7476973398269,3.0296136856610523,1.2503830745401392,1.2803140409306053,581,/tmp/ShineRunner-4475104f-dfec-40ec-87a5-e119119112b5,0
True,75.63426,24.994801,0.51,0.51,0.024359583854675293,23.086528289318085,621.7983726793037,1.0352678224612182,1.376752281500129,1.4167252363425091,523,/tmp/ShineRunner-abcae75f-ede1-4354-ae21-27c96c8c0d05,0
True,68.554223,22.2608,0.22899,0.214824,0.024503266811370848,23.083673501014708,509.51707390874327,1.3281461333598101,1.3625916604254344,1.2956638649785115,499,/tmp/ShineRunner-69fb0dcb-1b41-430c-9038-f8df09ca2a32,0
True,45.267225,14.37774,0.021143,0.0198,0.02242284615834554,23.2450807929039,866.7474522814149,4.464809228767527,1.1895263475186526,1.1619136407946005,514,/tmp/ShineRunner-82cc9f8b-b4ab-4ea6-8ca6-4566a4674aa6,0
True,45.26719,14.048936,0.0242,0.02648,0.022436078389485678,23.246665104230246,929.4914302788569,4.615364074224497,1.1060737037616506,1.1288606217223796,513,/tmp/ShineRunner-b228d527-1255-40fe-923e-f3746496f81e,0
True,45.589617,15.893491,0.045255,0.031008,0.022471324602762858,23.246124414602914,704.5699888123986,3.2478089258179175,1.4676906847832474,1.1273481796386176,520,/tmp/ShineRunner-988df669-f259-4124-96d0-69408fea0824,0
True,52.027506,17.335713,0.210983,0.204075,0.04017186959584554,23.268873206774394,937.2875699277859,2.0930174412408684,1.2654251971439072,0.9738844827059561,537,/tmp/ShineRunner-2b628886-26ba-40b3-a83f-4c8ce263ef76,0
True,48.579594,14.240018,0.112374,0.115357,0.04033451477686564,23.269257283210756,768.2840067885446,2.5120775726698374,1.0658774164460336,0.8879646970079752,540,/tmp/ShineRunner-b54a0954-55c8-4388-a081-2b295efe1db0,0
True,84.564881,27.050158,0.51,0.51,0.04365135033925374,23.519877405961356,838.6436996821985,0.7302720721658982,1.200677778776694,1.4269444169685879,462,/tmp/ShineRunner-ad7d15fa-3941-40fe-9017-dc9673ff37a2,0
True,65.518481,20.839052,0.166806,0.165972,0.061926658948262533,23.538125042120615,817.2701324758987,2.1104868344671943,1.2101908857526387,1.471446490991203,471,/tmp/ShineRunner-5e7ee4ca-f1d1-4126-9792-ad857926cd17,0
True,66.435709,19.459792,0.20115,0.192506,0.06354222297668458,23.53956468105316,533.5833344238835,1.488707765830639,1.0088343904999562,1.1172959415501145,470,/tmp/ShineRunner-13bdfc37-918f-46c6-8751-f6eba0dfe02e,0
True,52.921673,18.723763,0.073903,0.066119,0.06346640984217326,23.539671591917674,719.1931292920965,2.695532157781593,1.4973508744675124,1.272218233885317,477,/tmp/ShineRunner-097648a1-6406-4b00-9002-0d31cdeded2c,0
True,44.044101,14.874904,0.069594,0.064021,0.06395176649093628,23.539103082815807,871.1589747089884,3.1992770943205713,1.3267196045047476,1.009568304060378,474,/tmp/ShineRunner-2eb544b2-90de-4a56-becf-91e2200f5dc9,0
True,46.688788,13.533741,0.039754,0.040491,0.04327257871627808,23.5415509780248,653.767536210393,3.2332996428540413,1.003657228146508,0.9946154746205698,448,/tmp/ShineRunner-0d2f609d-dfcc-4152-8ce2-9621ff94dd81,0
True,44.06569,15.480709,0.168468,0.150671,0.0433499534924825,23.540042873223623,988.9584895369201,2.4109344096538634,1.3968410752799862,0.8593734906182825,456,/tmp/ShineRunner-868c9e72-255a-4963-abb3-7f5063600b36,0
True,54.740604,18.241994,0.05962,0.051233,0.016556807359059653,24.53763105869293,511.61379117337924,2.3602703629929236,1.4375538066612559,1.227159211103272,567,/tmp/ShineRunner-9141369b-1db0-4567-9a80-564227cca593,0
True,47.437842,15.707477,0.08609,0.079529,0.016635052363077798,24.537438281377156,772.2742010206698,2.755226726806836,1.3161012500574312,1.033877886871129,569,/tmp/ShineRunner-d4870781-7a38-41a1-8e16-38f05a68085d,0
True,48.866612,15.860695,0.014001,0.012833,0.05724453926086426,26.231025930245718,671.2018384053143,4.095610934181892,1.3113543724941041,1.3255870093214017,247,/tmp/ShineRunner-47498ea7-1c68-4c1b-826d-aba23244de90,0
True,35.495401,11.892419,0.01088,0.007346,0.05567171573638916,26.231513726711274,666.8188791641192,4.552812808390757,1.3812660735353262,0.989374458637123,392,/tmp/ShineRunner-35a16428-53c0-4459-89af-7a1f644d9b48,0
True,41.273801,13.187864,0.036237,0.034003,0.05239774783452352,26.23155589501063,916.1299006976005,4.140963172985928,1.1937391895150873,1.0018296727511709,311,/tmp/ShineRunner-5f49ea2e-32cd-419f-86d4-895dd7cdcccc,0
True,59.790843,19.392771,0.154549,0.151967,0.052757044633229576,26.23436809380849,968.063731687872,2.5267777636745143,1.191659911388705,1.3107799960741646,94,/tmp/ShineRunner-ad89ffb9-fdf9-4653-a7fb-e3ddbe41d026,0
True,38.698633,11.013065,0.005964,0.005767,0.059866090615590416,26.24131764570872,590.463326115434,4.591255937487346,1.0223245444871394,0.9629965994605945,138,/tmp/ShineRunner-14d6d8f7-5d49-4231-8170-5f3d34032306,0
True,35.710677,11.901122,0.04416,0.033069,0.08125363190968832,26.262760210037232,824.5745250671372,3.5488943235459622,1.3814515095197646,0.8406759372050132,141,/tmp/ShineRunner-5485f95c-a888-433d-aa36-23b3cbbc2e9d,0
True,46.948766,14.394174,0.004579,0.002991,0.08806600173314412,26.271586366494496,547.035981544698,4.514488255371748,1.1975036200202782,1.2778071187464541,211,/tmp/ShineRunner-b0eefc81-b24a-4ce5-9952-5a86318b3969,0
True,42.884055,13.955219,0.004182,0.001797,0.09088076750437418,26.270724999904633,553.2097659356914,4.99606081408665,1.3328423680532684,1.2550875108911579,102,/tmp/ShineRunner-b050cfb0-1198-4c44-b30b-7558ae9ad062,0
True,68.554223,22.2608,0.22179,0.194328,0.08979750871658325,26.27332445780436,509.51707390874327,1.3281461333598101,1.3625916604254344,1.2956638649785115,199,/tmp/ShineRunner-eac260b5-e4bb-4383-944f-3a787359ebff,0
True,38.775901,11.039728,0.023247,0.019031,0.08526414632797241,26.269741205374398,733.6908007776458,4.052959176709625,1.0089183919884939,0.8764007977360145,359,/tmp/ShineRunner-51120c53-e635-424b-91ff-8b83424437b9,0
True,51.727217,16.667563,0.039201,0.031758,0.08509106238683065,26.26956210533778,560.9162523142655,2.8278516991307856,1.3471312178214432,1.2067816264546316,352,/tmp/ShineRunner-7983b23c-bbbd-4452-b4fe-097c0611acc8,0
True,46.544043,16.029972,0.042146,0.03363,0.14810709953308104,26.331728132565818,870.8582052598674,3.8169982972723,1.3914800650130426,1.1989536730490684,215,/tmp/ShineRunner-2f4fb2f3-10b0-4f08-a3ab-02aee76ca0ac,0
True,36.923971,13.457683,0.030068,0.025151,0.19387085835138956,26.369634795188905,891.3120523147734,4.098505291525578,1.4730135314086652,0.9773683476874311,386,/tmp/ShineRunner-a2ba43c5-0a03-48f4-b588-641703120d94,0
True,53.338127,15.371981,0.048344,0.047982,0.19198296467463175,26.37136266231537,515.4089172839697,2.5215565126223947,1.1072923364097647,1.0859700506072454,317,/tmp/ShineRunner-9c49fa6f-db9a-4167-8e41-fbae591943e8,0
True,46.92745,14.968634,0.138822,0.130284,0.23136162757873535,26.41290624141693,877.6650863973723,2.508627720219409,1.2346634670952006,0.9054710816692682,137,/tmp/ShineRunner-3e835d52-a071-4bb2-a708-4544335599a3,0
True,46.688788,13.533741,0.039201,0.036423,0.23204335769017537,26.41355848312378,653.767536210393,3.2332996428540413,1.003657228146508,0.9946154746205698,148,/tmp/ShineRunner-f5a17112-f632-4d1e-b051-607a608792ba,0
True,49.022288,17.785619,0.016716,0.01439,0.015532886981964112,26.45815311272939,950.8209267832192,4.932101876303318,1.4911833415522662,1.467099392937587,528,/tmp/ShineRunner-4810d220-3b8d-4d38-aad6-1ba050c07dc3,0
True,71.395872,21.738242,0.267399,0.271562,0.016603692372639974,26.460378313064574,535.9110702514422,1.2062915580823428,1.1522332632380166,1.1870287778451232,529,/tmp/ShineRunner-b8a991c8-f72a-4edb-83f0-d80161913795,0
True,77.506445,24.429844,0.51,0.51,0.04834479093551636,26.649788848559062,959.4115967653414,0.640743040012943,1.094160987405676,0.8218984590311512,491,/tmp/ShineRunner-c13ac97e-5e30-49a6-ae42-80a95621c7f6,0
True,59.195949,19.138191,0.155691,0.145591,0.05104072491327922,26.652894604206086,697.3149440750411,2.0041829498385306,1.3043705644491235,1.2066925616236355,519,/tmp/ShineRunner-b1632e91-6756-401f-be2a-90d37a728e7a,0
True,57.777737,20.463099,0.197689,0.190808,0.04871525367101034,26.649378554026285,869.2901932286914,1.9954739529719068,1.4450097285588477,1.2156813836199134,500,/tmp/ShineRunner-80226071-ad8d-49f9-a977-210c6cd57fa1,0
True,69.905511,23.456205,0.332532,0.320929,0.04870373010635376,26.6490020553271,809.559543213487,1.3160713388618135,1.386468694067642,1.39884407925341,494,/tmp/ShineRunner-12fdc7d4-f71f-474a-b4c0-77033ce18969,0
True,61.66149,20.802216,0.278499,0.269433,0.09089915752410889,26.6927006483078,936.9442489519007,1.7161238288720453,1.3053850666177091,1.187478588062728,507,/tmp/ShineRunner-a7fadd14-11ad-445b-8b70-dc1dbb3d33a3,0
True,43.270078,13.927869,0.01536,0.011076,0.1113367756207784,26.711466721693675,879.211118592377,4.927035134368926,1.2096361939504026,1.1602081363198717,509,/tmp/ShineRunner-08e0254d-5581-47d2-b1cc-fd8ce99309bb,0
True,33.37999,11.921624,0.018453,0.014196,0.07159001032511393,26.940530184904734,937.5420995270412,4.892620841644958,1.4364294793870893,0.9346104753245932,298,/tmp/ShineRunner-160b38dd-33ae-4f4b-ba0f-87de21798302,0
True,47.391151,16.648275,0.053747,0.049791,0.04879597425460815,27.100789320468902,924.2802443868122,3.471384298464449,1.4021959139735387,1.1729055932460182,81,/tmp/ShineRunner-1026433e-edf5-4882-bf7d-2cab02dde71a,0
True,52.360758,15.664545,0.141336,0.145737,0.06170289913813273,27.134734610716503,732.3398189286647,2.2187790969759975,1.1095946082393162,0.9458655390045105,294,/tmp/ShineRunner-dc731275-d28f-4858-be6c-37c51bf7e071,0
True,56.579081,17.371162,0.029126,0.023247,0.05377178986867269,27.34691352446874,689.7320398634645,3.61727072000616,1.1484382372856428,1.4642005487007383,379,/tmp/ShineRunner-8931d007-f5c9-4119-84c4-9171805e72d2,0
True,55.041881,16.509267,0.13674,0.121883,0.09571867386500041,27.391824495792388,785.6163258713864,2.431554673094046,1.024627059963797,1.0615298969217002,71,/tmp/ShineRunner-220af994-76c3-4b61-8939-5ba4b9d2b2b1,0
True,48.791898,17.852942,0.112058,0.088755,0.17017308870951334,27.645581885178885,888.6715637645893,2.754678863994386,1.492770084747463,1.1254814193355571,455,/tmp/ShineRunner-1a3d488d-75e3-4878-b84e-67989ce32b24,0
True,45.896189,14.946824,0.040307,0.042146,0.2979473114013672,27.651766177018484,713.951606840675,3.2883452069611647,1.3173145587091315,1.0882676276098993,419,/tmp/ShineRunner-4b4c0a85-ef2f-41aa-8e90-a7f5905ddb91,0
True,46.674326,14.747601,0.013418,0.014001,0.15434049367904662,27.6707190712293,754.4670758756771,4.591179838401838,1.2096504939639052,1.2529502587003276,558,/tmp/ShineRunner-2d84e8e7-fb24-4d20-bd07-6ae6c31a2c72,0
True,73.41821,22.526095,0.321298,0.316193,0.034112826983133955,27.67182915210724,637.5762628008566,1.2100797834270458,1.1417603832996146,1.2723155831444946,563,/tmp/ShineRunner-c5f1e49f-d73e-4320-9ce2-29195a513337,0
True,62.589212,17.796415,0.094531,0.095841,0.0341050386428833,27.671257611115774,509.88322267134583,2.0368061077558317,1.0989049236295985,1.3447059957808087,561,/tmp/ShineRunner-1f2729d4-4910-445e-b802-51df07740bae,0
True,49.509858,15.38006,0.114103,0.11567,0.3688636541366577,27.724597493807476,662.9126790690759,2.2300227065534233,1.234777905637904,0.932629951359,308,/tmp/ShineRunner-1657bf22-63d6-4a31-b8f6-006732930691,0
True,45.657808,14.910607,0.079698,0.068207,0.36832982301712036,27.724533025423685,817.3591600002953,3.035749362895182,1.2796035803727068,1.0127650686438285,316,/tmp/ShineRunner-1c69ef86-7f33-4ef8-806c-2276adb52682,0
True,73.853342,23.115789,0.51,0.51,0.20154333114624023,27.721191799640657,551.5013420650794,0.7807480105413265,1.1230333057524693,0.8458713037428678,481,/tmp/ShineRunner-5843d7b7-7924-4f0a-9071-5b0878134209,0
True,53.571248,17.75886,0.040859,0.03419,0.07883755366007487,27.721839396158853,641.6234666250571,3.0705533354232926,1.3959872125706871,1.3486768765629995,476,/tmp/ShineRunner-8c572a97-83fa-4cb9-bcb3-bedb6ef696db,0
True,52.832769,17.015803,0.033256,0.029315,0.020425597826639812,28.360491776466368,998.5173289187865,4.468480106954079,1.1419542189320195,1.3858276057626568,101,/tmp/ShineRunner-0167a644-07e0-4d05-9e77-926f915c37fe,0
True,33.362121,10.375103,0.004777,0.004975,0.021028796831766765,28.358886563777922,559.2392886085207,4.342348188439444,1.3185369419956037,0.8853451748345789,97,/tmp/ShineRunner-df806804-30cb-4ed6-aa7a-c4eb6852a4d7,0
True,57.580932,19.797396,0.51,0.51,0.03379338979721069,28.375851313273113,819.5068246320823,0.6101585993816648,1.496684249205589,0.9966274701749086,249,/tmp/ShineRunner-c8c1c1b3-d256-49d7-b5bf-390d2f24a61e,0
True,46.851264,14.299513,0.102011,0.092724,0.03415222565333049,28.37586302757263,671.1812166500271,2.3958893402164576,1.220025054116776,0.8880649128185997,259,/tmp/ShineRunner-7393b004-ffc3-4df6-bd56-e2cb8e380446,0
True,30.98891,8.656942,0.00319,0.002991,0.0347441832224528,28.376051036516824,576.438561063168,4.650929776403698,1.170693533690864,0.8350746827878537,246,/tmp/ShineRunner-120a6ffc-d690-4d61-9bbc-834004956094,0
True,52.347873,17.052068,0.045073,0.035308,0.035482207934061684,28.374371802806856,562.4618396528215,2.819936356849141,1.3725940641644223,1.241008291203479,409,/tmp/ShineRunner-f3f71641-a6d8-4d18-b9ef-8e163919da86,0
True,44.901038,13.791063,0.030068,0.03232,0.026574440797170005,28.440994600454967,792.113930030609,3.8345694810863873,1.1480164314550128,1.059876845961794,232,/tmp/ShineRunner-b67dd4fc-ffcf-4b6c-9135-b00615f31336,0
True,58.999461,17.424687,0.099261,0.090909,0.026405370235443114,28.443609603246053,648.1810285055824,2.3949445849776416,1.0684106390148131,1.2024103507361235,167,/tmp/ShineRunner-dc297316-c9d7-48b4-9aca-7d5c578cc284,0
True,44.798294,15.254669,0.058026,0.05482,0.02638925313949585,28.441742157936098,998.7900186314587,3.6838764445308976,1.297606420206686,1.0746583650452557,168,/tmp/ShineRunner-8663a093-1596-45ef-a234-db32d661f228,0
True,58.143687,17.674987,0.095186,0.090247,0.12170767386754354,28.54156550168991,740.3038154711533,2.6083896558627955,1.1201131380745015,1.2513734360515034,272,/tmp/ShineRunner-f0ec1749-f33b-4fcb-b08b-e8acf4e07f72,0
True,62.958106,19.303738,0.51,0.51,0.19071848392486573,28.610614864031472,854.7891425503103,1.3617625242590141,1.045860502912099,0.9284732602162233,113,/tmp/ShineRunner-b529d5cb-f270-4ca2-8d10-87824feee541,0
True,42.590215,12.542367,0.076127,0.069248,0.18991950750350953,28.609591801961262,727.5589212058812,2.8707863255312946,1.156284974514292,0.8356723378024202,182,/tmp/ShineRunner-8da7a759-9d8b-493d-a8ce-322ab0dd002d,0
True,47.644479,15.615259,0.007937,0.004777,0.2474987785021464,28.66669083038966,599.8878258300288,4.138147915201956,1.3577035648079008,1.3172888027408791,53,/tmp/ShineRunner-4643292b-1c54-4f5a-a2b6-8f91024f0e46,0
True,58.747813,18.983348,0.18394,0.178982,0.2779569069544474,28.697814377148948,644.6600680511673,1.7343570026903596,1.2929806870480274,1.0869876717575302,273,/tmp/ShineRunner-0c2d8bdf-02dc-4850-8984-868646b353a6,0
True,49.369325,15.014697,0.02439,0.021718,0.03372296094894409,28.699325442314148,847.3990644092491,4.387163900633934,1.066051418650772,1.2300658183793438,83,/tmp/ShineRunner-b87f8271-280c-4459-90c4-ad8cb2cf9ce0,0
True,53.338127,15.371981,0.054284,0.048525,0.27985851367314657,28.699852760632833,515.4089172839697,2.5215565126223947,1.1072923364097647,1.0859700506072454,17,/tmp/ShineRunner-a5d96c2e-4d96-46aa-8942-5aa45159560c,0
True,47.391151,16.648275,0.058203,0.052133,0.045538302262624106,28.72785265445709,924.2802443868122,3.471384298464449,1.4021959139735387,1.1729055932460182,381,/tmp/ShineRunner-9eefe5b4-2448-42bb-b849-e5a3b392384c,0
True,47.703273,15.534283,0.028749,0.027427,0.04522960186004639,28.728273105621337,881.9616950032939,4.116676752653094,1.2460766077877146,1.2197154090658286,389,/tmp/ShineRunner-5810f78a-79c6-4cc0-8d7d-d15a28fbb552,0
True,39.605533,13.114937,0.023628,0.021143,0.052393563588460285,28.779547417163847,945.3962454392624,4.531165214670598,1.2594291801932245,1.021150336281555,45,/tmp/ShineRunner-03217f70-b19f-4d5c-8cd9-9ad24f3c58ee,0
True,54.12012,17.114021,0.054642,0.051053,0.05263115564982097,28.776661539077757,711.7476973398269,3.0296136856610523,1.2503830745401392,1.2803140409306053,281,/tmp/ShineRunner-0bfd08d1-bfa8-44c8-bc3b-42cb7b500c9a,0
True,51.727217,16.667563,0.042146,0.034749,0.05234309434890747,28.77801170349121,560.9162523142655,2.8278516991307856,1.3471312178214432,1.2067816264546316,52,/tmp/ShineRunner-fd3214f8-304a-4efd-8176-e04cce5352c0,0
True,38.185813,12.72467,0.016135,0.012443,0.10129528840382894,28.82871563831965,718.5759594361654,4.2637840626544845,1.3501325510011246,1.0186566489674287,10,/tmp/ShineRunner-cc77717b-d72d-4045-b742-e9a4a9a09689,0
True,61.155337,19.023011,0.301578,0.309297,0.10270639657974243,28.82981069087982,926.7015366340831,1.6293337378074995,1.029151370844533,0.9969687244153976,18,/tmp/ShineRunner-c4300af6-dcfb-46db-8db7-e0b009dfd950,0
True,37.670103,10.470743,0.008723,0.005964,0.10228683551152547,28.83075467745463,561.378966205743,4.256895757349588,1.076642158312247,0.9254878157104174,48,/tmp/ShineRunner-463994ec-b768-4195-8624-8072d72d35a5,0
True,54.740604,18.241994,0.063495,0.053926,0.10464223225911458,28.828693934281667,511.61379117337924,2.3602703629929236,1.4375538066612559,1.227159211103272,267,/tmp/ShineRunner-5681bd34-45f2-40dd-a7cf-794ef860107d,0
True,45.395251,14.999774,0.002792,0.002195,0.15135474602381388,28.8788023352623,547.0886739438248,4.892738347201726,1.3805698509951765,1.3502450136938675,1,/tmp/ShineRunner-1238410d-7bd0-45d4-9819-ff9fdf2aa7ca,0
True,46.173039,13.57919,0.007937,0.006951,0.020681015650431313,28.908561166127523,643.2231134410275,4.669157088972919,1.0124297456931282,1.1886386296287772,56,/tmp/ShineRunner-50e84756-5d6b-40d7-9033-1dcb57975c91,0
True,49.221108,14.683458,0.050513,0.050693,0.15329872767130534,28.90806235472361,792.0489844563679,3.4593250468412085,1.0422221605699447,1.0910651815194268,330,/tmp/ShineRunner-5b04f952-e38b-432a-b791-7a1964d03b01,0
True,30.101536,10.562131,0.010293,0.010685,0.0274734894434611,28.911160592238108,809.8342629849308,4.704763442618314,1.4904105727665171,0.8487484456139763,278,/tmp/ShineRunner-4588023a-10b6-497a-a159-0b60d78dfd24,0
True,54.357465,17.950808,0.035122,0.02648,0.033256280422210696,28.914966770013173,789.008607903771,3.6790141561918914,1.3246165776226544,1.458416086786863,116,/tmp/ShineRunner-cc0bdf2e-3d8d-4fa4-a0d8-4260c4f7ca83,0
True,66.565115,19.008804,0.169573,0.16346,0.045590277512868246,28.933695789178213,506.9681438541008,1.610486531994963,1.0659111088932605,1.2743610715290004,51,/tmp/ShineRunner-ba66620d-0a57-4d74-8419-e484f3db5057,0
True,47.437842,15.707477,0.082232,0.07885,0.04752291838328044,28.931350521246593,772.2742010206698,2.755226726806836,1.3161012500574312,1.033877886871129,269,/tmp/ShineRunner-5cd2aef8-b121-4528-8b81-ebe13941006b,0
True,43.349678,13.835782,0.005767,0.00319,0.18767982721328735,28.935178728898368,548.4889443527396,4.321506614329427,1.3083780895386545,1.1796550816115434,230,/tmp/ShineRunner-242e8430-f85a-4984-a3f6-220e9b1812d9,0
True,55.951436,15.933953,0.022483,0.018646,0.06056559483210246,28.94509209394455,527.2501574956478,3.311759467681145,1.0211752757900836,1.418901997956772,112,/tmp/ShineRunner-5a24f853-e004-4c2b-abbd-fe4a6c430077,0
True,51.909333,17.319736,0.059266,0.058558,0.0616522749265035,28.94511611064275,786.2289665610579,3.0893963619004525,1.3510010905551857,1.253563937540847,122,/tmp/ShineRunner-480f8e23-2e81-4cb2-832f-7fdee9ac2595,0
True,41.504875,12.487383,0.019416,0.016716,0.08271512190500895,28.972527027130127,799.6913957604218,4.448072979684844,1.0982173328572866,1.0172265710300663,49,/tmp/ShineRunner-1278eb60-d7ca-447c-9c2d-c90afd774454,0
True,53.519062,16.356457,0.111585,0.103139,0.13225082953770956,28.978493797779084,616.2849702644369,2.217051964506563,1.1831962249131238,1.0292468950887819,78,/tmp/ShineRunner-395f5c79-6940-4104-9b7a-827d1544122f,0
True,64.124657,20.994285,0.150093,0.135845,0.25577081441879274,29.003028706709543,626.2181452747936,1.897005378127988,1.3824017763036172,1.4136975580852336,227,/tmp/ShineRunner-575924fa-0a16-4f99-b0f6-ddb5f3845934,0
True,42.330037,13.116056,0.029503,0.027805,0.12099574406941732,29.007826308409374,890.2905687632922,4.301296307345808,1.130174271707625,1.0257433086774108,187,/tmp/ShineRunner-5d95ba27-fcd8-4064-a932-1a8cfc5bd5d5,0
True,44.454323,15.402401,0.005964,0.003984,0.25258182287216185,29.007088673114776,717.548530001519,4.966452481845683,1.4458386331274569,1.3240256136198645,344,/tmp/ShineRunner-98cefbae-746c-4765-933f-de3429efaf2f,0
