,success,te0,teav,output_shine_inj1,shine_inj2,clean_time_min,run_time_min,enbi,nbar,np,hfactor,index,run_dir,batch_num
298,True,40.948398,14.474235,0.046529,0.035122,0.0599123398462931,35.841655846436815,765.4421264305711,3.390988736972213,1.448640115559101,1.0103890026919544,414,/tmp/ShineRunner-2f6a137e-7076-4eca-b65c-c588d10f5dcf,0
299,True,32.450952,9.422887,0.005569,0.006162,0.0511697610219319,35.84569975535075,646.3804296217859,4.9731886893510815,1.1573056518100202,0.8529493562877178,232,/tmp/ShineRunner-127c627b-271b-4de9-b7df-e2952f7656c3,0
300,True,45.997076,16.186735,0.070113,0.054105,0.0582121094067891,35.84855757951736,697.715210262686,2.800776278600097,1.464353404007852,1.062508267071098,224,/tmp/ShineRunner-ddfb5434-2d49-4dd3-9129-29252c44084a,0
302,True,50.096632,16.637322,0.018068,0.014584,0.0907473444938659,35.85293587048849,648.4966012649238,3.710893436148763,1.389652225188911,1.3420784207060934,168,/tmp/ShineRunner-31f0c97a-a67e-425b-86ba-a9b61686d287,0
303,True,65.190934,22.802764,0.192246,0.165832,0.0811231613159179,35.85644983847936,553.0072660185397,1.5075717601925134,1.4998565423302352,1.3137877680361272,11,/tmp/ShineRunner-7e156fd4-f2e3-40dd-8c56-65bc33329a4a,0
304,True,43.127807,14.156745,0.007149,0.003587,0.0563016851743062,35.86861219008764,584.0405593626201,4.465309051424265,1.3632384380325675,1.2065445667132737,268,/tmp/ShineRunner-4ccf58bb-1799-4ac8-995d-8e9bee471a27,0
305,True,45.941819,14.841749,0.03419,0.027616,0.0578637599945068,35.87219192584356,608.9970245957375,3.2095726981759074,1.330896456260234,1.093932700995356,124,/tmp/ShineRunner-8da402f8-0c74-4f14-9727-411cd1c8b8b9,0
306,True,48.418312,16.369779,0.007543,0.006557,0.0686285535494486,35.86969393491745,785.7875437475741,4.937566792592406,1.3553680777549744,1.4295927559025583,142,/tmp/ShineRunner-532d7abb-0c9f-48b5-b60e-44e10e03247a,0
307,True,43.291408,13.71473,0.07184,0.060327,0.0142522772153218,35.966434109210965,887.359419837594,3.3681284043937927,1.1995550626888871,0.9541287486441434,82,/tmp/ShineRunner-b52b5fed-0034-4606-94cc-3ead276597d2,0
310,True,55.602972,16.488565,0.039754,0.033816,0.1114341616630554,36.06072897911072,686.1026678234339,3.355119225382805,1.0015619858168066,1.3083824986591934,248,/tmp/ShineRunner-62131b13-e8dd-49ce-b60d-74b744ba37d2,0
311,True,50.607855,16.486372,0.03232,0.027427,0.1148321946461995,36.06772927840551,545.9038848057389,2.9748486891388897,1.3818607507273557,1.215993866790086,84,/tmp/ShineRunner-f3749c56-0198-4ded-a482-c02434c8fc52,0
312,True,61.441115,21.224438,0.204202,0.18314,0.1163516362508138,36.067973204453786,898.4781536273658,2.0674103293567896,1.400941993109882,1.365958129055798,77,/tmp/ShineRunner-c85bc5f6-509d-4705-b17a-d674ba6fae5d,0
313,True,41.134964,13.918132,0.049791,0.03698,0.1128065268198649,36.063086907068886,916.2339898757637,3.7236550167202953,1.3151917564682662,0.9956700188107788,258,/tmp/ShineRunner-2fa234f6-f6a0-493b-901b-9e20b537d456,0
314,True,49.830336,15.203323,0.166389,0.161777,0.1291350881258646,36.08468418518702,892.4409486353397,2.3629627618938684,1.112022698391229,0.8966093514114619,397,/tmp/ShineRunner-027cc40b-a37d-41ae-ad36-df74c9e5d9d7,0
315,True,36.565058,12.297963,0.001597,0.000999,0.1421905716260274,36.10952290296554,522.0460505224764,4.950328389555216,1.412249602843076,1.0842203045263887,292,/tmp/ShineRunner-acb24adb-ae9e-4dd4-8606-b24d79369cb2,0
316,True,49.765156,14.95712,0.00833,0.00833,0.1343608419100443,36.11033409436544,596.1583387106657,4.404587421193719,1.1218366753309963,1.3198461203835905,316,/tmp/ShineRunner-748aa2ef-d52d-42dc-9015-a8c13ae48a24,0
317,True,54.517898,17.36649,0.094367,0.091735,0.1562793493270874,36.12119166056315,967.6412297412752,3.1777797710150484,1.1485886992886662,1.233097417280078,282,/tmp/ShineRunner-904dff0b-f51e-4ade-bbe7-376c9d000a91,0
319,True,52.744616,17.12162,0.062617,0.052133,0.1555134534835815,36.12333816687266,742.0448032207787,3.0453909605741503,1.3090207404457033,1.2569628797471524,272,/tmp/ShineRunner-e8aec145-efac-47bc-8701-64a2641abdf1,0
320,True,56.26095,19.210155,0.075615,0.062617,0.155127481619517,36.12167508204778,781.8312859162688,2.888288902491331,1.4197664866223931,1.408544170949608,270,/tmp/ShineRunner-7bf7bfea-1bf3-4c8a-8023-5fea2d98fb07,0
321,True,39.553888,11.582182,0.058026,0.051953,0.1551477710405985,36.123645035425824,832.504406105727,3.442699028924108,1.1163989077322185,0.820180457085371,278,/tmp/ShineRunner-b3c29a07-150a-47ce-a90b-909a5a476b21,0
322,True,54.469316,17.273215,0.016909,0.00774,0.1622721195220947,36.11996381680171,563.3106883615255,3.635062912479044,1.3011839664541185,1.4808839636854827,236,/tmp/ShineRunner-8571e249-50fa-4731-9e74-140bacdff568,0
323,True,49.545675,16.843882,0.039385,0.032508,0.1564173698425293,36.12467439969381,894.2086510360241,3.943843839317561,1.347549006342888,1.3041091354563834,114,/tmp/ShineRunner-020dd1a8-b634-4517-b0b2-427b7bade4d6,0
324,True,35.169372,10.780954,0.005173,0.003984,0.1508674065272013,36.1268434882164,504.34922287240624,4.244882293045521,1.288617338053882,0.9382991100661456,324,/tmp/ShineRunner-49ae8cac-fc9f-4d5d-9704-dc8bd9ab1f24,0
325,True,58.475164,17.965563,0.104103,0.096168,0.1665408929189046,36.135111502806346,660.0734330713749,2.384326484799385,1.1869784966111183,1.2454156680963933,295,/tmp/ShineRunner-7cd3fdeb-6c95-4bc8-b7a4-7a928abd097b,0
326,True,44.484147,15.864262,0.183673,0.161918,0.1707363486289978,36.13523434797923,750.2930974587798,1.9225611526519064,1.4884410221129656,0.8071179821155966,289,/tmp/ShineRunner-59aadde2-1427-40d2-a8bf-d6db0c05f37a,0
328,True,35.806084,10.624541,0.011858,0.011076,0.1953057527542114,36.162247240543365,727.3790189065039,4.686728781089187,1.144363943953067,0.9069818305782974,304,/tmp/ShineRunner-f8962967-bc02-4849-a7d6-1cd285dbc74e,0
331,True,55.497368,17.255326,0.048163,0.045255,0.1991281827290852,36.16943937540054,949.4417561218144,3.8477784845978023,1.024933545384556,1.3550954916514455,122,/tmp/ShineRunner-c7420334-baf2-4968-8fec-bf8cf467cccd,0
332,True,48.044683,15.728087,0.04416,0.038092,0.1999078114827474,36.16948933204015,799.3135964497924,3.559468820691109,1.2934295409359038,1.1826398361474275,110,/tmp/ShineRunner-30fae2d5-5bd8-44e2-98dd-a1d01fb18b32,0
333,True,40.87127,12.730722,0.021718,0.01826,0.2202224055926005,36.18487018744151,900.8705127052964,4.750774750858545,1.1364955711178482,1.0350111026316882,178,/tmp/ShineRunner-0126f5aa-f70a-4a87-a900-6917b86c3486,0
335,True,42.924326,13.423385,0.059089,0.056248,0.2381953517595927,36.206708041826886,528.5147959366441,2.438074741140008,1.343107822816819,0.8474160799756647,283,/tmp/ShineRunner-b37756ac-9eb6-45da-a335-00fa551e4c71,0
336,True,59.356875,18.20165,0.168607,0.16374,0.2380111853281657,36.20802756945292,787.9108474589884,2.1169044345617296,1.119813606608659,1.1425733036361634,113,/tmp/ShineRunner-459a92aa-a8b9-42dd-8d97-6747ef2a1fb0,0
337,True,52.890784,17.283216,0.220212,0.20217,0.2715385476748148,36.24761666854223,998.08460008353,2.1841485515236854,1.1893044244498014,0.98170853164047,309,/tmp/ShineRunner-d50991a0-1969-4d7d-a3a5-411b55c2c413,0
338,True,41.993401,12.779984,0.046529,0.047075,0.2807048678398132,36.2438945889473,989.8992371745408,4.1023759912699465,1.0553376423195004,0.9444377457723022,10,/tmp/ShineRunner-413da3d9-b852-40a2-80c7-c0568a1203a8,0
339,True,49.959653,15.375912,0.002195,0.003587,0.3083761652310689,36.27086769739787,513.3161107078195,4.585499198734761,1.2028114800341427,1.4104251542128623,132,/tmp/ShineRunner-606200db-3a3d-4336-bf7e-c24e7f72622d,0
340,True,40.049974,13.682978,0.070459,0.061385,0.1493355194727579,36.30562976996104,680.525931995362,2.7515679471194745,1.4599546194076538,0.8715335547924042,647,/tmp/ShineRunner-96b887ca-ed27-40b5-a373-56477f0ca091,0
342,True,56.735925,17.298951,0.111901,0.097799,0.4108523925145467,36.37400777339936,870.3170730732381,2.8368723422288897,1.017144484911114,1.2077399222180247,134,/tmp/ShineRunner-397035fe-ccb3-4c2b-abb3-ccec96ac57f2,0
343,True,58.571392,18.616947,0.12419,0.104905,0.4122077186902364,36.37428545951843,549.2957448586822,1.9353080466389656,1.3065518834628165,1.1586693588644266,139,/tmp/ShineRunner-aca5b7b5-e9cc-4143-936a-76b402210a05,0
344,True,39.233803,12.179299,0.023056,0.018838,0.4199853181838989,36.38395856221517,828.3732663840055,4.382971903681756,1.1728653670288622,0.9741105932742358,150,/tmp/ShineRunner-05843013-0d6b-4011-880e-0c0f3b81ada6,0
346,True,53.988255,18.931722,0.219238,0.201661,0.4297632455825805,36.39447107712428,706.2501879408956,1.6813425712287429,1.4098036433570087,0.9852970285341144,191,/tmp/ShineRunner-f9b92fe2-ab0e-487b-9678-3eb05dce0ace,0
347,True,49.684601,16.720909,0.005371,0.001996,0.4298229177792867,36.39448818365733,556.5007259137928,4.353164566680789,1.4380944683216512,1.4714289475232365,180,/tmp/ShineRunner-e7632abc-8ab8-4294-8e8f-b927c3e62433,0
348,True,45.997076,16.186735,0.058558,0.061914,0.1951310038566589,36.43308559258779,697.715210262686,2.800776278600097,1.464353404007852,1.062508267071098,480,/tmp/ShineRunner-ce0fcffd-ec2f-44c1-a6f7-cfc3a50b80ef,0
349,True,66.226222,23.148277,0.271243,0.242654,0.2254766941070556,36.46290788253148,573.6894994042814,1.2784031607210635,1.4502982408739626,1.192777496855706,467,/tmp/ShineRunner-46e9532e-76c2-4b74-9ceb-5e352a7e1010,0
350,True,41.937991,14.914874,0.006162,0.007543,0.1716782450675964,36.4980220357577,738.1879659369588,4.849335767701268,1.4944962081499398,1.2370278049260377,656,/tmp/ShineRunner-5ecb5760-fe10-4969-a8a4-b4d7a13d56f7,0
351,True,49.948988,16.723438,0.027427,0.023628,0.1718983093897501,36.49808088938395,580.2751537412405,3.239965326711536,1.4275135826319456,1.271340403147042,652,/tmp/ShineRunner-f6a11691-e188-42aa-a979-c1bcae72e98c,0
352,True,49.830336,15.203323,0.156687,0.158957,0.1730231126149495,36.49807546138764,892.4409486353397,2.3629627618938684,1.112022698391229,0.8966093514114619,653,/tmp/ShineRunner-298f7190-76b6-49a8-a9f4-62218e2921a6,0
354,True,56.735925,17.298951,0.107939,0.102173,0.1722647269566853,36.498200408617656,870.3170730732381,2.8368723422288897,1.017144484911114,1.2077399222180247,646,/tmp/ShineRunner-e7edf483-acae-4c16-9ba7-9e4015b03d54,0
356,True,55.237765,16.272617,0.099748,0.098449,0.3145346721013387,36.552489666144055,654.560187831521,2.415280776843429,1.086333530489355,1.0788633532822132,471,/tmp/ShineRunner-2fd45d02-c98f-4f8a-b949-c8a0356745ac,0
357,True,58.530185,17.197137,0.039754,0.037351,0.3145384391148885,36.55101292133331,613.9427865855396,3.0262901641428472,1.0579818454571068,1.3788641685619951,476,/tmp/ShineRunner-52edd425-40ff-46d1-94ea-c0a800768d1a,0
358,True,65.413423,21.231132,0.177767,0.170537,0.6171783963839214,36.576609607537584,813.298499211669,1.9929173666983844,1.2831798545084894,1.4611018541269003,9,/tmp/ShineRunner-e6c3068a-b584-4ff5-9857-6bb83182dffe,0
359,True,51.582567,18.773341,0.172596,0.17369,0.6348125179608662,36.59835602839788,947.693067137152,2.277170414850116,1.4520836314186454,1.0864760949276389,5,/tmp/ShineRunner-297d0f4e-f006-4112-b810-b9c204236aca,0
360,True,53.459263,16.616669,0.01826,0.018646,0.6538097858428955,36.62897751728693,560.4488784447312,3.4037608243525037,1.2565042679198086,1.3612408839166164,308,/tmp/ShineRunner-729d77c9-cba3-4624-a4f9-a3cdbbe94d0a,0
361,True,56.15416,17.521558,0.029503,0.027048,0.6536347230275472,36.62970904509226,770.3917012549937,3.773013820126653,1.1590624153614044,1.4678391885012387,318,/tmp/ShineRunner-32df413f-486f-427c-9aae-89a24db52a0e,0
363,True,46.715521,15.045351,0.079698,0.073731,0.4201519290606181,36.79118212064108,818.9512933604419,3.013249522075057,1.240840096026659,1.024252599943429,630,/tmp/ShineRunner-10f3a92a-cc01-4c45-a359-0b8463549395,0
365,True,57.907401,18.944561,0.058558,0.046348,0.5628725568453471,36.79361507892609,591.489739716053,2.645943281427026,1.385283175855875,1.4180904110893606,563,/tmp/ShineRunner-673261e6-61ec-4ff0-bfda-8619565ee7a7,0
367,True,56.26095,19.210155,0.076809,0.061033,1.0209177295366922,36.98499477307002,781.8312859162688,2.888288902491331,1.4197664866223931,1.408544170949608,14,/tmp/ShineRunner-533e358e-dac0-4624-96e2-a0356bd7a3f0,0
368,True,43.084296,12.866163,0.021909,0.016716,0.7429049928983052,36.97367084423701,812.0917836204171,4.563871117308736,1.0023672357201576,1.0585318958386778,558,/tmp/ShineRunner-5f6f9868-21cc-4840-b3ed-fdfe17e7046c,0
369,True,52.890784,17.283216,0.220334,0.201788,0.7431210001309713,36.97372813224793,998.08460008353,2.1841485515236854,1.1893044244498014,0.98170853164047,565,/tmp/ShineRunner-9222afd0-cda9-457a-81de-4e2ae37c16df,0
371,True,52.462517,18.452468,0.127704,0.116296,0.4646296064058939,36.99825836817424,515.4642099514604,1.7685981880873445,1.4677435010671616,0.9865067700855434,635,/tmp/ShineRunner-e9a1b76a-396e-494a-a187-c16b6d999aed,0
372,True,57.766448,17.511015,0.185004,0.176412,0.4597098390261332,36.99857597748439,578.3873032778502,1.6574746504426003,1.1607204959727824,0.9515098486095668,627,/tmp/ShineRunner-200a0e1a-21ca-4fb7-99fb-a6e3ea834a42,0
373,True,46.717622,16.13204,0.005371,0.006754,0.4644748091697693,36.99872697989146,567.2973464243114,4.07032712250948,1.4866763618774712,1.329952561017126,620,/tmp/ShineRunner-3807ca78-98f9-4f6d-957d-180012191957,0
374,True,53.9709,18.586468,0.106185,0.094859,0.463564932346344,36.999059017499285,830.2857931703329,2.662913965806365,1.4065796341747046,1.2501925455406309,617,/tmp/ShineRunner-82ce9c60-571e-495b-809f-f5c7f46893d3,0
375,True,46.084276,14.361132,0.016135,0.015748,1.0748568693796794,37.04631755352021,913.8889363966882,4.98620835877955,1.106284693814814,1.2017450387589634,322,/tmp/ShineRunner-8ebaf787-5544-40a1-b95a-473a27c0ce95,0
379,True,43.798602,12.635225,0.020568,0.023247,0.0796985228856404,37.052292211850485,589.7408141754568,3.52912463657558,1.0916767618618906,0.9799396235495806,76,/tmp/ShineRunner-772479d8-2101-4df9-94ef-da6b78fb5c0e,0
380,True,65.190934,22.802764,0.185535,0.182739,0.0716412146886189,37.08843850692113,553.0072660185397,1.5075717601925134,1.4998565423302352,1.3137877680361272,267,/tmp/ShineRunner-3983b495-df24-42c7-b429-4bdaefdc7456,0
381,True,58.530185,17.197137,0.045255,0.039754,0.1489904522895813,37.109761742750806,613.9427865855396,3.0262901641428472,1.0579818454571068,1.3788641685619951,220,/tmp/ShineRunner-cdf67a1e-d9bf-4865-bd3f-54930c2d77b9,0
382,True,46.269615,14.639358,0.11426,0.111901,0.1322049299875895,37.11732106208801,800.9843216277659,2.5473861984908583,1.2452388433739543,0.9098316362127662,273,/tmp/ShineRunner-d094e623-4b1e-4d40-a503-83cca11312be,0
384,True,53.989301,18.385852,0.035866,0.029503,0.1494409998257954,37.13119048674901,723.8682177849114,3.47528290078044,1.4353041928261518,1.4630470012314618,112,/tmp/ShineRunner-056a248b-3810-47e1-8325-a4ffbd99e659,0
385,True,63.613134,19.553892,0.137485,0.132848,1.1647269288698832,37.14070318937301,863.9249349944293,2.468419449776411,1.0457148593850434,1.4000948885455728,313,/tmp/ShineRunner-92b95218-efbd-4c80-a0c0-f2beeaa47f17,0
386,True,57.626683,17.108854,0.223723,0.226006,0.1981602867444356,37.13916568358739,544.3955818191171,1.3941008400171997,1.1468027564696968,0.8086569077335298,171,/tmp/ShineRunner-2515a2cf-5a5f-4e60-b2f4-c89325bb3389,0
387,True,46.801817,13.651833,0.011272,0.012833,0.0911494334538777,37.14158656597137,537.9326329566538,3.794635607302189,1.108520932961255,1.1214253625832498,148,/tmp/ShineRunner-e1966d14-bf60-4dc0-bb45-3f73800e734b,0
388,True,41.937991,14.914874,0.009901,0.005371,0.1008251984914143,37.147621699174245,738.1879659369588,4.849335767701268,1.4944962081499398,1.2370278049260377,400,/tmp/ShineRunner-49d6a34c-7ecc-40d7-af2a-bde6f94ca59e,0
389,True,47.256643,14.583811,0.0242,0.019992,1.1973758498827616,37.16191000541051,628.1699873507023,3.5907123204320675,1.2251355154439807,1.1471249909140169,8,/tmp/ShineRunner-526ef101-d9f0-4c1a-a6ac-173d233ee592,0
390,True,54.627402,17.066855,0.051413,0.043977,0.2045393149058024,37.16602981885274,853.3449782989919,3.5418673507869247,1.140754190273583,1.32636416843161,230,/tmp/ShineRunner-6ccf3eef-d356-4976-aa89-76a1a1552a02,0
391,True,31.987658,10.536661,0.015748,0.012053,1.2117074648539226,37.174980866909024,715.5147371813655,4.183219078183174,1.403206383343786,0.8374196792021394,0,/tmp/ShineRunner-4150fa9d-91a0-4cc8-a150-4079b5536286,0
392,True,46.71121,15.078755,0.014584,0.009705,1.2240806063016256,37.18119351466497,874.0595877170563,4.919979747012258,1.2106801713816822,1.2752702170982957,6,/tmp/ShineRunner-a924f632-84af-4874-aa06-7585e9bec7fb,0
394,True,49.830336,15.203323,0.16051,0.162479,0.1363866170247396,37.1868475317955,892.4409486353397,2.3629627618938684,1.112022698391229,0.8966093514114619,141,/tmp/ShineRunner-a0185d65-e1df-4790-864a-1d400355e3cc,0
396,True,42.581073,12.481585,0.037351,0.033443,0.1339211344718933,37.19246273040771,790.3395150788128,3.7422184579074393,1.0683053978718815,0.9398369300179183,462,/tmp/ShineRunner-787ade09-20db-4132-a3c3-73a757e0a022,0
397,True,60.037487,18.147675,0.051413,0.04961,0.2358287731806437,37.21553875605265,668.4210393577814,2.959037654846907,1.125209691002965,1.4468322987668216,408,/tmp/ShineRunner-6d852180-33c6-4ceb-b6a7-2f15bb1abe3b,0
399,True,57.250846,18.941047,0.26308,0.260027,0.2792880376180013,37.220296784242,754.3403119780123,1.5205976992845536,1.2989319888874888,0.95952864093706,161,/tmp/ShineRunner-742fcb61-e0a3-40ab-9fcc-5abe0632b56f,0
400,True,33.348757,9.998262,0.013418,0.011076,0.2061684330304463,37.25415190060934,618.4342592023313,4.031424642726779,1.270797049626708,0.8186413541436196,412,/tmp/ShineRunner-447a5e2c-0d44-40d1-9f34-cae37e53c5dd,0
401,True,58.337141,19.009647,0.218872,0.205845,0.254429825146993,37.262163178126016,878.1553544104099,1.968450803682208,1.2374023674055934,1.1232399837113918,237,/tmp/ShineRunner-10d4cbdc-0ac6-4940-bf9d-a61658300f0a,0
403,True,51.266981,17.983785,0.066816,0.054642,0.2890626152356466,37.26893660227458,979.1439943946898,3.492151303589345,1.3975282423198223,1.294446182344109,298,/tmp/ShineRunner-478cc2f8-7178-4e9f-b78a-cde5985126fd,0
405,True,47.746265,14.457954,0.158816,0.147049,0.2224074125289917,37.25856335163117,981.3795341178776,2.613612744957209,1.0629522181116045,0.8631297416053713,597,/tmp/ShineRunner-bc09577f-6e5f-4dec-8cd0-7a71a6c9f805,0
406,True,53.151517,18.393719,0.260464,0.244713,0.2224026242891947,37.25866981744766,961.514221969992,1.8477230224758388,1.3273946908302603,0.968578146211803,613,/tmp/ShineRunner-eade7329-cabd-47a6-bb44-94ff78fd7982,0
407,True,48.205831,16.265991,0.013807,0.014001,0.2214058995246887,37.25866366227468,837.4928026460111,4.723609527945518,1.3370552631095052,1.3742501767352224,598,/tmp/ShineRunner-b42eceb0-6914-46d6-bd6c-616f3972750c,0
408,True,49.948988,16.723438,0.026669,0.023819,0.248723824818929,37.29692080418269,580.2751537412405,3.239965326711536,1.4275135826319456,1.271340403147042,396,/tmp/ShineRunner-570e6f75-3296-4096-a291-ce4a6792efb5,0
409,True,62.297998,18.831444,0.082737,0.081726,0.2940397461255391,37.30333778063456,759.3782995827496,2.7828203637152917,1.0274028717540205,1.4540729609318075,225,/tmp/ShineRunner-bdc14d35-34a6-4933-bbac-4bc4e8b73cc5,0
412,True,65.879792,23.010364,0.255731,0.243685,0.2593836188316345,37.3248121380806,973.8479224033654,1.8174400188028812,1.4143680091947315,1.4855607946403324,149,/tmp/ShineRunner-a2414990-f769-4cba-9ccc-b4133aa03031,0
415,True,63.961828,19.085427,0.140007,0.127552,0.5421942234039306,37.48318496545156,699.4615150615573,2.2054913181811573,1.0118116498924792,1.3353161566890777,159,/tmp/ShineRunner-44e5dd6d-d7a8-4ec3-a75f-97754acf909c,0
416,True,47.256643,14.583811,0.02439,0.021335,0.2410647829373677,37.46940139929453,628.1699873507023,3.5907123204320675,1.2251355154439807,1.1471249909140169,520,/tmp/ShineRunner-858bb19a-98fa-4b58-a92d-39ee58d78c3a,0
417,True,44.997637,15.357715,0.195754,0.178307,0.3072483499844869,37.50442897081375,911.7656475864352,2.1670910097658638,1.3725588633678854,0.8270493709482253,189,/tmp/ShineRunner-e1729412-ad7a-4941-96f1-342232478386,0
418,True,35.950957,10.511531,0.026859,0.024771,0.3859034101168314,37.50560267766317,794.3873265758157,4.169426035508514,1.1286735790781677,0.832620897050947,78,/tmp/ShineRunner-08df58b9-f5b2-4a57-95a0-52bb5ae9632c,0
419,True,53.991487,18.433585,0.121574,0.112846,0.3251515388488769,37.52216298182805,795.9164911881089,2.4511111706495288,1.3931540055200458,1.196217139530927,177,/tmp/ShineRunner-b57dcfb8-3a36-4e40-a859-0da3d34ca121,0
420,True,42.700285,13.674661,0.060856,0.04961,0.3596210439999898,37.55316885312399,593.7507208436728,2.6842588223516946,1.3570221648551524,0.901402121502906,195,/tmp/ShineRunner-a0d2146f-e39d-4699-ad5a-4759d266fc68,0
422,True,58.475164,17.965563,0.09157,0.093382,0.5075204133987427,37.53593558867773,660.0734330713749,2.384326484799385,1.1869784966111183,1.2454156680963933,551,/tmp/ShineRunner-4ee73d9c-d7de-4085-b2f0-91334099dbbb,0
424,True,31.987658,10.536661,0.018646,0.011467,0.5083133657773335,37.599598876635234,715.5147371813655,4.183219078183174,1.403206383343786,0.8374196792021394,256,/tmp/ShineRunner-18016f41-ebd4-4062-9d60-2caeedaa0eef,0
425,True,51.582567,18.773341,0.178442,0.159946,0.3903293569882711,37.61762970685959,947.693067137152,2.277170414850116,1.4520836314186454,1.0864760949276389,261,/tmp/ShineRunner-8b411b27-7a33-4492-9978-5e329279b6c3,0
426,True,55.213901,18.074918,0.038462,0.037351,0.3931562662124633,37.61769759257634,945.3407772816718,3.995286346971989,1.2184866364113986,1.466634799260646,250,/tmp/ShineRunner-9f2c30c0-9f90-492f-aa22-70554f97c0ad,0
427,True,63.153126,21.580708,0.274311,0.264814,0.0564978043238321,37.64415448506673,669.9293274432421,1.3798337657004596,1.3919794433750212,1.1268298053182662,359,/tmp/ShineRunner-caa100e4-2e75-4f4d-9571-d3a2725da109,0
428,True,40.964879,11.805763,0.01536,0.009901,0.0474440177281697,37.644512645403545,631.8507543765008,4.303662060946226,1.0319641325622797,0.9920813445933164,392,/tmp/ShineRunner-6bcc55e2-fb56-4f9c-9390-a16ed0093817,0
429,True,39.549491,12.872274,0.03363,0.025151,0.048502492904663,37.64602389732997,711.498158518225,3.505189855769277,1.3386878115125,0.9459762750193476,384,/tmp/ShineRunner-bfeb90ba-85a9-44bb-a7e9-48225d6cd822,0
431,True,62.609955,19.725874,0.158532,0.15754,0.051626431941986,37.76453187068304,511.6301407106221,1.6055141784250735,1.2742118695750833,1.141718555893749,251,/tmp/ShineRunner-466611a1-4a0e-4079-87a5-88af1bf9fb58,0
432,True,51.038424,15.451494,0.041962,0.038831,0.0341345906257629,37.780192510286966,558.2741354592144,2.770065052807331,1.2048878828063607,1.1022117095068098,331,/tmp/ShineRunner-c39dc4d8-a8cc-43e7-b775-e5eec41eab10,0
434,True,74.271256,23.866132,0.293086,0.287851,0.0348601778348286,37.777302877108255,535.7691557146609,1.1114065121859311,1.3734967038035393,1.452193417120725,363,/tmp/ShineRunner-6ecb3020-fe0c-464c-943c-01279bd2d042,0
436,True,66.226222,23.148277,0.268685,0.243341,0.0911145091056823,37.83917637268702,573.6894994042814,1.2784031607210635,1.4502982408739626,1.192777496855706,211,/tmp/ShineRunner-9ed95094-e3ab-485c-9865-3c25e5a75d07,0
439,True,37.263702,13.486999,0.024771,0.02648,0.1069518089294433,37.85362892945607,956.2641652300954,4.440677223354578,1.427932373713702,1.0050832269713283,346,/tmp/ShineRunner-291eadfc-81be-40d4-ace4-42f193ac439c,0
440,True,51.222653,15.140933,0.009901,0.011467,0.1017845789591471,37.85521141290665,526.8269036896527,3.755238110944629,1.1329976189881563,1.2882801696658135,100,/tmp/ShineRunner-426d7624-441d-46ec-8c43-afe378ea4f97,0
441,True,65.454553,21.206767,0.237805,0.225407,0.1065418084462483,37.856358730793,810.4385370388627,1.7472323589026928,1.268773936200887,1.3400875605642797,209,/tmp/ShineRunner-c0d89e21-f07f-411b-b644-240c0d0c833c,0
442,True,35.950957,10.511531,0.021526,0.025151,0.1087031126022338,37.85477724472682,794.3873265758157,4.169426035508514,1.1286735790781677,0.832620897050947,334,/tmp/ShineRunner-079af8b8-f6b5-4371-8395-04ed56e120e2,0
443,True,55.976148,17.390547,0.026669,0.033069,0.1232097307840983,37.87286025285721,857.3545217514038,4.215071022138,1.0840569399297235,1.480029862653464,102,/tmp/ShineRunner-a0d8c2af-a31d-4fee-8490-2edbca2ef55b,0
444,True,57.879434,17.682677,0.225886,0.216915,0.0759766181310017,37.8883174777031,839.7248103283346,1.9054962512105704,1.070743394549936,0.9997164342552424,169,/tmp/ShineRunner-f23cdbb6-f6b0-4cbf-bb06-6c75fb74731e,0
445,True,56.15416,17.521558,0.031571,0.027994,0.0938764015833536,37.94193127552669,770.3917012549937,3.773013820126653,1.1590624153614044,1.4678391885012387,62,/tmp/ShineRunner-e8f91023-baf4-49be-addc-013b049167f8,0
446,True,50.919089,16.665397,0.028372,0.026101,0.0108387390772501,37.990709888935086,926.9624105654656,4.282313008233905,1.2319122874177992,1.3456676060333848,34,/tmp/ShineRunner-0cdbb98b-e25c-4f1d-9f11-5d7b4a6a9e57,0
448,True,68.326635,21.14478,0.280161,0.269753,0.0497215509414672,38.05675237178802,846.1399506777525,1.6444529075175525,1.1028546001762152,1.2999744518660008,217,/tmp/ShineRunner-1fa59674-d7ef-42aa-bb96-f11cf518f15b,0
450,True,47.088811,13.944856,0.027048,0.02629,0.0162699500719706,38.517672113577525,744.3281658925116,3.982245721295477,1.018049887381494,1.1130592646077275,80,/tmp/ShineRunner-16151b66-889e-4c36-acc6-9c46ca1c6698,0
452,True,54.517898,17.36649,0.09535,0.086758,0.0333147923151652,38.92135292689006,967.6412297412752,3.1777797710150484,1.1485886992886662,1.233097417280078,26,/tmp/ShineRunner-a3fc9ce6-9eb3-4807-b5ab-b496c14b0812,0
453,True,67.373862,23.207673,0.245852,0.232187,0.0210355440775553,39.42985839049022,806.5129150636494,1.627125483378768,1.4580521821044383,1.49258108176291,81,/tmp/ShineRunner-dcea35a9-089a-4501-bf13-9e5f56935fcd,0
454,True,59.334769,19.863726,0.123576,0.115514,0.024854028224945,39.4298477212588,992.4453967250884,2.822135821729898,1.2722098226659,1.4171252597123385,74,/tmp/ShineRunner-37567a28-ff65-4f22-b5e3-d4d840dc17cf,0
