num_samples,rmse,nnrmse,r2,mape
5,60172.87428424818,2925.254362542598,0.6218658456997249,243.74235787115657
10,36626.50119930755,2434.6310803312526,0.8599009275075608,159.28302256164875
15,25716.22492232756,635.6658791030958,0.9309348716515242,119.00019041503884
25,20629.534213494895,1580.6165892915317,0.9555549666226367,271.7011121748055
35,9331.091567293892,779.0684526383293,0.9909069559590329,126.10433005395633
45,11521.29546630583,930.79847645868,0.9861373256667894,152.2021760820789
55,12632.53828696065,2715.261832100389,0.9833342202346326,185.61157564131548
65,10704.362337821221,1894.969245934971,0.9880335316979315,168.20742031377742
75,10561.611949885386,2375.7978097926475,0.9883505665253504,174.85911676315314
85,9070.525373631976,2647.6638593613316,0.9914077030636764,178.5415788191521
95,9630.13397930668,3107.2543082819316,0.990314789802071,194.47667336678515
105,9493.200165629076,1770.9742645754984,0.9905882654810767,168.87755416582996
115,8464.800492628547,1744.642359615222,0.9925169638139248,166.1793606996524
125,8170.096898796972,1512.9561658154998,0.993028940223544,147.35419780246568
135,7438.2822180535095,1425.461462327374,0.9942218382354785,132.24663489744694
145,6955.284476360385,1328.6288285659803,0.9949478738364179,119.13923870313823
155,8152.526140386977,1607.9209076833126,0.9930588921561921,122.39171536057964
165,8546.3690507398,1597.177170753109,0.992372052814925,134.68988995194863
175,9097.550935839721,1591.6924159287087,0.9913564254182873,137.24018311377088
185,9325.881767206805,1265.1597083221895,0.990917106907933,141.5428489732629
195,7661.590880647556,1246.7449445247225,0.9938696918297143,126.11773067427893
